Ingreso,Ingreso específico,Valor,Código de entidad,Código de sector,Sector,Entidad,Año,Ingreso_alt,IPC,Valor_25
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,25777020121.0,2416.0,24.0,Transporte,Agencia nacional de seguridad vial,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,37093896821.382706
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,136826900000.0,2416.0,24.0,Transporte,Agencia nacional de seguridad vial,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,196897969088.94028
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,20640000000.0,2602.0,26.0,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,29701572439.30636
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,70453285588.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,101384368482.51552
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,53160019500.0,2311.0,23.0,Tecnologías de la información y las comunicaciones,Computadores para educar cpe,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,76498845448.36185
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,87000000.0,2602.0,26.0,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,125195581.50289015
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1700000000.0,2413.0,24.0,Transporte,Agencia nacional de infraestructura,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,2446350443.159923
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,16896916610.0,2310.0,23.0,Tecnologías de la información y las comunicaciones,ANTV,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,24315164374.6528
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,11120033642.0,2234.0,22.0,Educación,Escuela tecnológica instituto técnico central,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,16002058369.447033
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,28657000000.0,2309.0,23.0,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,41238273323.314064
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,251737400000.0,2306.0,23.0,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,362257588264.6629
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,1015482519943.0,2306.0,23.0,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,1461309478049.2432
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,2193000000.0,2242.0,22.0,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,3155792071.6763005
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,7360464794.0,2241.0,22.0,Educación,Instituto tolimense de formación técnica profesional,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,10591927241.567596
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1500000000.0,2239.0,22.0,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,2158544508.6705203
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,2001000000.0,2239.0,22.0,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,2879498374.566474
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,350000000.0,2238.0,22.0,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,503660385.35645473
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,50000000.0,2234.0,22.0,Educación,Escuela tecnológica instituto técnico central,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,71951483.62235068
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,4000000.0,2210.0,22.0,Educación,Instituto nacional para ciegos (inci),2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,5756118.689788054
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,1008000000.0,2210.0,22.0,Educación,Instituto nacional para ciegos (inci),2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,1450541909.8265896
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,131500000.0,2209.0,22.0,Educación,Nación,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,189232401.92678228
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,13903921003.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,20008154886.676243
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,1292700000.0,2209.0,22.0,Educación,Nación,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,1860233657.5722544
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,279183793226.0,2310.0,23.0,Tecnologías de la información y las comunicaciones,ANTV,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,401753762518.5255
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,12897498000.0,2803.0,28.0,Registraduría,Fondo social de vivienda de la registraduría nacional del estado civil,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,18559882322.32601
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,79403000000.0,3708.0,37.0,Interior,Unidad nacional de protección - unp,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,114263273081.3102
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,451000000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,649002382.2736031
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,49007956133.0,2112.0,21.0,Minas y energía,Agencia nacional de minería - anm,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,70523903061.36859
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES DE LOS ESTABLECIMIENTOS PÚBLICOS,2477100420468.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,3564621006684.4253
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,8313293881.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,11963076570.53119
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,164937724271.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,237350279331.85297
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,2145633000.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,3087629553.181503
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,47740500000.0,4104.0,41.0,Inclusión social y reconciliación,Unidad de atención y reparación integral a las víctimas,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,68699996077.45665
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,500000000.0,3801.0,38.0,Empleo público,Comisión nacional del servicio civil,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,719514836.2235067
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,115180313778.0,3801.0,38.0,Empleo público,Comisión nacional del servicio civil,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,165747889208.29956
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES DE LOS ESTABLECIMIENTOS PÚBLICOS,1113999781199.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,1603078740244.8416
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,260427800000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,374763331730.0963
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,118872000000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,171060335223.1214
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,164625200000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,236900547632.52408
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,829600000.0,3505.0,35.0,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,1193819016.2620423
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,1505297000.0,3505.0,35.0,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,2166167048.845472
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,5720819000.0,3504.0,35.0,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,8232428291.698651
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,6060755483.0,3504.0,35.0,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,8721606977.482931
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,182768517311.0,3503.0,35.0,"Comercio, industria y turismo",Superintendencia de industria y comercio,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,263009319599.67465
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2500000000.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,3597574181.1175337
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,134668477249.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,193791934704.56656
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,590000000.0,3307.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,849027506.7437379
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,988000000.0,3307.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,1421761316.3776493
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,3001000000.0,3305.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,4318528047.013488
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,544963482.0,3304.0,33.0,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,784218620.9980439
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,5255844162.0,3304.0,33.0,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,7563315702.875408
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,67268638717.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,96801567138.881
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,72282648283.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,104016875682.28818
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1527000000.0,3202.0,32.0,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,2197398309.8265896
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,3283487484.0,3202.0,32.0,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,4725035918.584389
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,59501778749.0,2904.0,29.0,Fiscalía,Fondo especial para la administración de bienes de la fiscalía general de la nación,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,85624825183.18814
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,10141000000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,14593199908.285164
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,44677021000.0,2112.0,21.0,Minas y energía,Agencia nacional de minería - anm,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,64291558895.538345
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,57175494479.0,3503.0,35.0,"Comercio, industria y turismo",Superintendencia de industria y comercio,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,82277233092.1114
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,296927762814.0,2111.0,21.0,Minas y energía,Agencia nacional de hidrocarburos - anh,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,427287861262.6549
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,5002000000.0,1507.0,15.0,Defensa y policía,Instituto casas fiscales del ejército,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,7198026421.579962
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,29722000000.0,1507.0,15.0,Defensa y policía,Instituto casas fiscales del ejército,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,42770839924.47014
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,98778797000.0,1503.0,15.0,Defensa y policía,Caja de retiro de las fuerzas militares,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,142145619891.62003
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,245927210022.0,1503.0,15.0,Defensa y policía,Caja de retiro de las fuerzas militares,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,353896552483.76654
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,21147000000.0,1313.0,13.0,Hacienda,Superintendencia financiera de colombia,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,30431160483.236996
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,202203000000.0,1313.0,13.0,Hacienda,Superintendencia financiera de colombia,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,290976116857.80347
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2162000000.0,1310.0,13.0,Hacienda,Unidad administrativa especial dirección de impuestos y aduanas nacionales,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,3111182151.8304434
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,3890000000.0,1310.0,13.0,Hacienda,Unidad administrativa especial dirección de impuestos y aduanas nacionales,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,5597825425.818883
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,13580000000.0,1309.0,13.0,Hacienda,Superintendencia de la economía solidaria,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,19542022951.830444
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,20984000000.0,1309.0,13.0,Hacienda,Superintendencia de la economía solidaria,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,30196598646.62813
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,97633600000.0,1208.0,12.0,Justicia y del derecho,Instituto nacional penitenciario y carcelario - inpec,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,140497647427.82272
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,6000000.0,1208.0,12.0,Justicia y del derecho,Instituto nacional penitenciario y carcelario - inpec,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,8634178.03468208
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,65461100000.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,94200465291.0212
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,288410250756.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,415030908675.7677
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,3000000000.0,1104.0,11.0,Relaciones exteriores,Unidad administrativa especial migración colombia,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,4317089017.341041
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,32305000000.0,1104.0,11.0,Relaciones exteriores,Unidad administrativa especial migración colombia,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,46487853568.40077
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,194881000000.0,1102.0,11.0,Relaciones exteriores,Fondo rotatorio del ministerio de relaciones exteriores,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,280439541596.1464
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES DE LOS ESTABLECIMIENTOS PÚBLICOS,151031050488.0,503.0,5.0,Empleo público,Escuela superior de administración pública (esap),2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,217338163113.075
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,180925100000.0,503.0,5.0,Empleo público,Escuela superior de administración pública (esap),2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,260356587390.44315
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,33510000000.0,503.0,5.0,Empleo público,Escuela superior de administración pública (esap),2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,48221884323.699425
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,39510000000.0,403.0,4.0,Información estadística,Instituto geográfico agustín codazzi - igac,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,56856062358.3815
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,4055000000.0,402.0,4.0,Información estadística,Fondo rotatorio del dane,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,5835265321.772639
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,27711987514.0,324.0,3.0,Planeación,Superintendencia de servicios públicos domiciliarios,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,39878372315.12715
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,115602771030.0,324.0,3.0,Planeación,Superintendencia de servicios públicos domiciliarios,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,166355817729.268
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,84600000.0,213.0,2.0,Presidencia de la república,Agencia nacional inmobiliaria virgilio barco vargas,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,121741910.28901732
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,91032000000.0,209.0,2.0,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,130997749142.19652
INGRESOS DEL PRESUPUESTO NACIONAL,FONDOS ESPECIALES DE LA NACIÓN,11075690159323.0,Nación,Nación,Nación,Nación,2019,FONDOS ESPECIALES DE LA NACIÓN,69.49127034326813,15938246782095.188
INGRESOS DEL PRESUPUESTO NACIONAL,CONTRIBUCIONES PARAFISCALES DE LA NACIÓN,2085384000000.0,Nación,Nación,Nación,Nación,2019,CONTRIBUCIONES PARAFISCALES DE LA NACIÓN,69.49127034326813,3000929454446.2427
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,71881934449246.0,Nación,Nación,Nación,Nación,2019,RECURSOS DE CAPITAL DE LA NACIÓN,69.49127034326813,103440236585356.16
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,5780000000.0,1508.0,15.0,Defensa y policía,"Defensa civil colombiana, guillermo león valencia",2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,8317591506.743738
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,4000000000.0,1508.0,15.0,Defensa y policía,"Defensa civil colombiana, guillermo león valencia",2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,5756118689.7880535
INGRESOS DEL PRESUPUESTO NACIONAL,INGRESOS CORRIENTES DE LA NACIÓN,144774580000000.0,Nación,Nación,Nación,Nación,2019,INGRESOS CORRIENTES DE LA NACIÓN,69.49127034326813,208334916436053.9
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,6300000000.0,1510.0,15.0,Defensa y policía,Club militar de oficiales,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,9065886936.416183
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,45338612655.0,1510.0,15.0,Defensa y policía,Club militar de oficiales,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,65243608918.12667
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,30424500000.0,2110.0,21.0,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,43781758269.36416
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,3500024000.0,2110.0,21.0,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,5036638390.276686
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1043039724.0,2109.0,21.0,Minas y energía,Unidad de planeacion minero energética - upme,2019,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,69.49127034326813,1500965112.376943
