Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,Apropiación a precios corrientes,Apropiación a precios constantes (2026)
2025,Trabajo,36,Ministerio del trabajo,3601,Funcionamiento,46609015048309.0,48099695440278.94
2025,Trabajo,36,Ministerio del trabajo,3601,Inversión,440592840646.0,454684172713.6824
2025,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Funcionamiento,127990194000.0,132083661162.14616
2025,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Inversión,6139428050018.0,6335783304523.7295
2025,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Funcionamiento,10352398000.0,10683495250.016417
2025,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Inversión,45000000000.0,46439219806.921906
2025,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de las comunicaciones ,2308,Inversión,18016917000.0,18593145973.468178
2025,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Inversión,27314426599.0,28188014682.911007
2025,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Funcionamiento,22024741401.0,22729151269.147823
2025,"Sistema integral de verdad, justicia, reparación y no repetición",44,Unidad de búsqueda de personas dadas por desaparecidas en el contexto y en razón del conflicto armado (ubpd),4403,Inversión,76273000000.0,78712413607.40787
2025,Salud y protección social,19,Fondo de previsión social del congreso ,1913,Inversión,500000000.0,515991331.1880211
2025,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia ,1914,Funcionamiento,842723447000.0,869675986481.7755
2025,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia ,1914,Inversión,1900500000.0,1961283049.8456683
2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,61080047000.0,63033549521.11379
2025,Salud y protección social,19,Instituto nacional de salud (ins),1903,Inversión,62680604677.0,64685297293.91067
2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,182243290000.0,188071915614.36917
2025,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Inversión,60520761562.0,62456376645.7784
2025,Salud y protección social,19,Ministerio de salud y protección social,1901,Funcionamiento,63216256287273.0,65238080468786.21
2025,Salud y protección social,19,Ministerio de salud y protección social,1901,Inversión,1886900174049.0,1947248265252.9043
2025,Salud y protección social,19,Superintendencia nacional de salud,1910,Funcionamiento,239012900000.0,246657168884.21875
2025,Salud y protección social,19,Superintendencia nacional de salud,1910,Inversión,87198844691.0,89987695900.3332
2025,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,1401,Deuda,109828422000000.0,113341027340119.5
2025,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Funcionamiento,547711000000.0,565228255992.6445
2025,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Inversión,189521300973.0,195582696755.08777
2025,"Sistema integral de verdad, justicia, reparación y no repetición",44,Unidad de búsqueda de personas dadas por desaparecidas en el contexto y en razón del conflicto armado (ubpd),4403,Funcionamiento,117569000000.0,121329169632.88892
2025,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Funcionamiento,15043360000.0,15524486703.88126
2025,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Inversión,17000000000.0,17543705260.39272
2025,Transporte,24,Agencia nacional de infraestructura,2413,Funcionamiento,134319232110.0,138615118761.18338
2025,Transporte,24,Agencia nacional de infraestructura,2413,Deuda,2013839757091.0,2078247714121.4924
2025,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Inversión,1614293994900.0,1665923414714.559
2025,Deporte y recreación,43,Ministerio del deporte,4301,Inversión,400000000000.0,412793064950.41693
2025,Deporte y recreación,43,Ministerio del deporte,4301,Funcionamiento,64365817578.0,66424407790.155106
2025,Defensa y policía,16,Policía nacional,1601,Inversión,238562549467.0,246192414942.17096
2025,Defensa y policía,16,Policía nacional,1601,Funcionamiento,16568377000000.0,17098277807709.984
2025,Defensa y policía,15,Unidad administrativa especial de la justicia penal militar y policial,1521,Inversión,6227362144.0,6426529764.944899
2025,Defensa y policía,15,Unidad administrativa especial de la justicia penal militar y policial,1521,Funcionamiento,175754000000.0,181375080843.23892
2025,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Inversión,4575000000.0,4721320680.370394
2025,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Funcionamiento,33484000000.0,34554907466.9994
2025,Defensa y policía,15,Ministerio de defensa nacional,1501,Inversión,2099102953143.0,2166237854185.9255
2025,Defensa y policía,15,Ministerio de defensa nacional,1501,Deuda,551476868334.0,569114566822.1234
2025,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,22171364000000.0,22880463249228.34
2025,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Inversión,38200000000.0,39421737702.76482
2025,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,36841000000.0,38019273264.59577
2025,Defensa y policía,15,Hospital militar,1519,Inversión,46400000000.0,47883995534.24836
2025,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Funcionamiento,4343076194403.0,4481979334002.018
2025,Defensa y policía,15,Fondo rotatorio de la policía,1512,Inversión,5276235351.0,5444983404.847572
2025,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Inversión,2659636589387.0,2744698848468.333
2025,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Inversión,16500000000.0,17027713929.2047
2025,Transporte,24,Agencia nacional de infraestructura,2413,Inversión,7382206818592.0,7618309446861.1455
2025,Transporte,24,Agencia nacional de seguridad vial,2416,Funcionamiento,29644186000.0,30592285992.2506
2025,Transporte,24,Agencia nacional de seguridad vial,2416,Inversión,174455608437.0,180035163261.24762
2025,Transporte,24,Comisión de regulación de infraestructura y transporte,2415,Funcionamiento,1407199000.0,1452204970.5129044
2025,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,220812175000.0,227874336241.54456
2025,Transporte,24,Instituto nacional de vías,2402,Deuda,601876014.0,621125611.348
2025,Transporte,24,Instituto nacional de vías,2402,Inversión,3464357634368.0,3575157014937.8564
2025,Transporte,24,Ministerio de transporte,2401,Funcionamiento,315303412000.0,325387654572.0102
2025,Transporte,24,Ministerio de transporte,2401,Deuda,6797215826.0,7014608884.860049
2025,Transporte,24,Ministerio de transporte,2401,Inversión,129575000000.0,133719153477.37569
2025,Transporte,24,Superintendencia de puertos y transporte,2417,Funcionamiento,60447831028.0,62381113599.132576
2025,Transporte,24,Superintendencia de puertos y transporte,2417,Inversión,37067526073.0,38253044244.507904
2025,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Funcionamiento,837409834774.0,864192430789.9542
2025,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Inversión,2283951000000.0,2356997833716.4243
2025,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Funcionamiento,18098365000.0,18677198897.353382
2025,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,8800000000.0,9081447428.909172
2025,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,30444508468.0,31418204903.53661
2026,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Funcionamiento,51717951000.0,51717951000.0
2026,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Inversión,495276594073.0,495276594073.0
2026,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Funcionamiento,77711889000.0,77711889000.0
2026,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Inversión,1187087860795.0,1187087860795.0
2026,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Funcionamiento,24551871000.0,24551871000.0
2026,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Inversión,70000000000.0,70000000000.0
2026,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,224404090000.0,224404090000.0
2026,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Inversión,250000000000.0,250000000000.0
2026,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,330363497000.0,330363497000.0
2026,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Inversión,820270384808.0,820270384808.0
2026,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Funcionamiento,81763740000.0,81763740000.0
2026,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Inversión,390926397814.0,390926397814.0
2026,Ambiente y desarrollo sostenible,32,Corporación  para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Funcionamiento,3311700000.0,3311700000.0
2026,Ambiente y desarrollo sostenible,32,Corporación  para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Funcionamiento,3476200000.0,3476200000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Funcionamiento,3029600000.0,3029600000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de caldas (corpocaldas),3211,Funcionamiento,5649897000.0,5649897000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Funcionamiento,3387400000.0,3387400000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la frontera nororiental (corponor),3217,Funcionamiento,5322600000.0,5322600000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Funcionamiento,5374800000.0,5374800000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Funcionamiento,3148460000.0,3148460000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,Funcionamiento,5642900000.0,5642900000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Funcionamiento,3755968000.0,3755968000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de risaralda (carder),3215,Funcionamiento,3750858000.0,3750858000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Funcionamiento,3149000000.0,3149000000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Funcionamiento,3670000000.0,3670000000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,3262600000.0,3262600000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del atlántico (cra),3233,Funcionamiento,3004000000.0,3004000000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Funcionamiento,3274900000.0,3274900000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Funcionamiento,8565519000.0,8565519000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Funcionamiento,3459800000.0,3459800000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Funcionamiento,4302600000.0,4302600000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Funcionamiento,1062800000.0,1062800000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Funcionamiento,7110300000.0,7110300000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del quindío (crq),3209,Funcionamiento,6736200000.0,6736200000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolívar (csb),3239,Funcionamiento,3955000000.0,3955000000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Funcionamiento,2919169000.0,2919169000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Funcionamiento,25647347000.0,25647347000.0
2026,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para la defensa de la meseta de bucaramanga (cdmb),3213,Funcionamiento,1702100000.0,1702100000.0
2026,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andres, providencia y santa catalina (coralina)",3226,Funcionamiento,3364359000.0,3364359000.0
2026,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Funcionamiento,3223706000.0,3223706000.0
2026,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Funcionamiento,5396381000.0,5396381000.0
2026,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Funcionamiento,3673580000.0,3673580000.0
2026,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,101015900000.0,101015900000.0
2026,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Inversión,189545712302.0,189545712302.0
2026,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales- ideam",3202,Funcionamiento,64521150000.0,64521150000.0
2026,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales- ideam",3202,Inversión,57563244675.0,57563244675.0
2026,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,373217776000.0,373217776000.0
2026,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Inversión,867184839969.0,867184839969.0
2026,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Funcionamiento,31288669554.0,31288669554.0
2026,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Inversión,348567095647.0,348567095647.0
2026,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,24420070000.0,24420070000.0
2026,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Inversión,15263074472.0,15263074472.0
2026,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,957869577216.0,957869577216.0
2026,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Inversión,195786128710.0,195786128710.0
2026,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Funcionamiento,234207310000.0,234207310000.0
2026,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Inversión,75790516321.0,75790516321.0
2026,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Funcionamiento,203800677000.0,203800677000.0
2026,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Inversión,32373593772.0,32373593772.0
2026,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Funcionamiento,15632573000.0,15632573000.0
2026,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Inversión,14455244744.0,14455244744.0
2026,Congreso de la república,1,Congreso de la república,101,Funcionamiento,1132522000000.0,1132522000000.0
2026,Congreso de la república,1,Congreso de la república,101,Inversión,200000000000.0,200000000000.0
2026,Congreso de la república,1,Congreso de la república,101,Deuda,1105650762.0,1105650762.0
2026,Cultura,33,Archivo general de la nación,3304,Funcionamiento,22164626377.0,22164626377.0
2026,Cultura,33,Archivo general de la nación,3304,Inversión,31039572619.0,31039572619.0
2026,Cultura,33,Instituto caro y cuervo,3307,Funcionamiento,17348366170.0,17348366170.0
2026,Cultura,33,Instituto caro y cuervo,3307,Inversión,13463435000.0,13463435000.0
2026,Cultura,33,Instituto colombiano de antropología e historia,3305,Funcionamiento,28005672941.0,28005672941.0
2026,Cultura,33,Instituto colombiano de antropología e historia,3305,Inversión,21840198439.0,21840198439.0
2026,Cultura,33,"Ministerio de las culturas, las artes y los saberes ancestrales",3301,Funcionamiento,328388065373.0,328388065373.0
2026,Cultura,33,"Ministerio de las culturas, las artes y los saberes ancestrales",3301,Inversión,673000000000.0,673000000000.0
2026,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Funcionamiento,1040248000000.0,1040248000000.0
2026,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Inversión,5500000000.0,5500000000.0
2026,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Funcionamiento,8412923000000.0,8412923000000.0
2026,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Inversión,13838000000.0,13838000000.0
2026,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Funcionamiento,7953759000000.0,7953759000000.0
2026,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Inversión,9907000000.0,9907000000.0
2026,Defensa y policía,15,Club militar de oficiales,1510,Funcionamiento,65319000000.0,65319000000.0
2026,Defensa y policía,15,Club militar de oficiales,1510,Inversión,13965000000.0,13965000000.0
2026,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Funcionamiento,46388000000.0,46388000000.0
2026,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Inversión,8000580895.0,8000580895.0
2026,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,329976000000.0,329976000000.0
2026,Defensa y policía,15,Fondo rotatorio de la policía,1512,Inversión,5599000000.0,5599000000.0
2026,Defensa y policía,15,Hospital militar,1519,Funcionamiento,539632000000.0,539632000000.0
2026,Defensa y policía,15,Hospital militar,1519,Inversión,40000000000.0,40000000000.0
2026,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,37936000000.0,37936000000.0
2026,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Inversión,39858000000.0,39858000000.0
2026,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,24530812000000.0,24530812000000.0
2026,Defensa y policía,15,Ministerio de defensa nacional,1501,Inversión,2972405727503.0,2972405727503.0
2026,Defensa y policía,15,Ministerio de defensa nacional,1501,Deuda,327684852349.0,327684852349.0
2026,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Funcionamiento,32635000000.0,32635000000.0
2026,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Inversión,5032000000.0,5032000000.0
2026,Defensa y policía,15,Unidad administrativa especial de la justicia penal militar y policial,1521,Funcionamiento,151044000000.0,151044000000.0
2026,Defensa y policía,15,Unidad administrativa especial de la justicia penal militar y policial,1521,Inversión,5997066452.0,5997066452.0
2026,Defensa y policía,16,Policía nacional,1601,Funcionamiento,18652903743991.0,18652903743991.0
2026,Defensa y policía,16,Policía nacional,1601,Inversión,555740206045.0,555740206045.0
2026,Deporte y recreación,43,Ministerio del deporte,4301,Funcionamiento,54194708762.0,54194708762.0
2026,Deporte y recreación,43,Ministerio del deporte,4301,Inversión,441892487504.0,441892487504.0
2026,Educación,22,Entes autónomos universitarios estatales - universidades públicas,2257,Funcionamiento,8285367972153.0,8285367972153.0
2026,Educación,22,Entes autónomos universitarios estatales - universidades públicas,2257,Inversión,195657286753.0,195657286753.0
2026,Educación,22,Escuela tecnológica instituto técnico central,2234,Funcionamiento,50721812884.0,50721812884.0
2026,Educación,22,Escuela tecnológica instituto técnico central,2234,Inversión,28036948202.0,28036948202.0
2026,Educación,22,Instituto nacional de formación técnica profesional de san andres y providencia,2238,Funcionamiento,9669311369.0,9669311369.0
2026,Educación,22,Instituto nacional de formación técnica profesional de san andres y providencia,2238,Inversión,7497768303.0,7497768303.0
2026,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,11425254587.0,11425254587.0
2026,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Inversión,9522349295.0,9522349295.0
2026,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,33762931000.0,33762931000.0
2026,Educación,22,Instituto tolimense de formación técnica profesional,2241,Inversión,24688656370.0,24688656370.0
2026,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,15196003642.0,15196003642.0
2026,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Inversión,12152395223.0,12152395223.0
2026,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,72995512455343.0,72995512455343.0
2026,Educación,22,Ministerio de educación nacional,2201,Inversión,3543208119834.0,3543208119834.0
2026,Educación,22,Unidad administrativa especial alimentación escolar,2246,Funcionamiento,16586643078.0,16586643078.0
2026,Educación,22,Unidad administrativa especial alimentación escolar,2246,Inversión,2999536927704.0,2999536927704.0
2026,Empleo público,38,Comisión nacional del servicio civil,3801,Funcionamiento,38432674000.0,38432674000.0
2026,Empleo público,38,Comisión nacional del servicio civil,3801,Inversión,116436375000.0,116436375000.0
2026,Empleo público,5,Departamento administrativo de la función pública,501,Funcionamiento,45489738349.0,45489738349.0
2026,Empleo público,5,Departamento administrativo de la función pública,501,Inversión,10000000000.0,10000000000.0
2026,Empleo público,5,Escuela superior de administración pública (esap),503,Funcionamiento,165719649000.0,165719649000.0
2026,Empleo público,5,Escuela superior de administración pública (esap),503,Inversión,284986451000.0,284986451000.0
2026,Fiscalía,29,Fiscalía general de la nación,2901,Funcionamiento,6358289203845.0,6358289203845.0
2026,Fiscalía,29,Fiscalía general de la nación,2901,Inversión,254108133045.0,254108133045.0
2026,Fiscalía,29,Fiscalía general de la nación,2901,Deuda,173977914661.0,173977914661.0
2026,Fiscalía,29,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,Funcionamiento,23303804000.0,23303804000.0
2026,Fiscalía,29,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,Inversión,16071707549.0,16071707549.0
2026,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,411552835847.0,411552835847.0
2026,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Inversión,136870701548.0,136870701548.0
2026,Hacienda,13,Fondo adaptación,1315,Funcionamiento,43385000000.0,43385000000.0
2026,Hacienda,13,Fondo adaptación,1315,Inversión,505287741955.0,505287741955.0
2026,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,24318816676794.0,24318816676794.0
2026,Hacienda,13,Ministerio de hacienda y crédito público,1301,Inversión,4237941260196.0,4237941260196.0
2026,Hacienda,13,Superintendencia de la economía solidaria,1309,Funcionamiento,26141600000.0,26141600000.0
2026,Hacienda,13,Superintendencia de la economía solidaria,1309,Inversión,20000000000.0,20000000000.0
2026,Hacienda,13,Superintendencia financiera de colombia,1313,Funcionamiento,443882000000.0,443882000000.0
2026,Hacienda,13,Superintendencia financiera de colombia,1313,Inversión,60609269000.0,60609269000.0
2026,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Funcionamiento,23038018000.0,23038018000.0
2026,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Inversión,4334872606.0,4334872606.0
2026,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Funcionamiento,244439000000.0,244439000000.0
2026,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Inversión,4784056802.0,4784056802.0
2026,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Funcionamiento,3600355000000.0,3600355000000.0
2026,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Inversión,72802470035.0,72802470035.0
2026,Hacienda,13,Unidad de información y análisis financiero,1312,Funcionamiento,26637000000.0,26637000000.0
2026,Hacienda,13,Unidad de información y análisis financiero,1312,Inversión,2496264045.0,2496264045.0
2026,Igualdad y equidad,46,Instituto colombiano de bienestar familiar,4602,Funcionamiento,1280212407000.0,1280212407000.0
2026,Igualdad y equidad,46,Instituto colombiano de bienestar familiar,4602,Inversión,9406590615157.0,9406590615157.0
2026,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Funcionamiento,8979329402.0,8979329402.0
2026,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Inversión,3158241038.0,3158241038.0
2026,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,9488736984.0,9488736984.0
2026,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Inversión,8258368605.0,8258368605.0
2026,Igualdad y equidad,46,Ministerio de la igualdad y la equidad,4601,Funcionamiento,323442835064.0,323442835064.0
2026,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Funcionamiento,19947954098.0,19947954098.0
2026,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Inversión,65653928333.0,65653928333.0
2026,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Funcionamiento,283562272680.0,283562272680.0
2026,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Inversión,7969938652304.0,7969938652304.0
2026,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Funcionamiento,1690730626878.0,1690730626878.0
2026,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Inversión,2715654951175.0,2715654951175.0
2026,Información estadística,4,Departamento administrativo nacional de estadística (dane),401,Funcionamiento,180914447000.0,180914447000.0
2026,Información estadística,4,Departamento administrativo nacional de estadística (dane),401,Inversión,196744680851.0,196744680851.0
2026,Información estadística,4,Fondo rotatorio del dane,402,Funcionamiento,1847000000.0,1847000000.0
2026,Información estadística,4,Fondo rotatorio del dane,402,Inversión,32128446000.0,32128446000.0
2026,Información estadística,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,126372000000.0,126372000000.0
2026,Información estadística,4,Instituto geográfico agustín codazzi - igac,403,Inversión,293530427202.0,293530427202.0
2026,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Funcionamiento,154503477808.0,154503477808.0
2026,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Inversión,23154858491.0,23154858491.0
2026,Interior,37,Corporación nacional para la reconstrucción de la cuenca del rio páez y zonas aledañas nasa ki we,3704,Funcionamiento,4871515875.0,4871515875.0
2026,Interior,37,Corporación nacional para la reconstrucción de la cuenca del rio páez y zonas aledañas nasa ki we,3704,Inversión,17000000000.0,17000000000.0
2026,Interior,37,Dirección nacional de bomberos,3709,Funcionamiento,9055436842.0,9055436842.0
2026,Interior,37,Dirección nacional de bomberos,3709,Inversión,85605584213.0,85605584213.0
2026,Interior,37,Dirección nacional del derecho de autor,3703,Funcionamiento,6326100956.0,6326100956.0
2026,Interior,37,Dirección nacional del derecho de autor,3703,Inversión,2430671401.0,2430671401.0
2026,Interior,37,Ministerio del interior,3701,Funcionamiento,1114963588386.0,1114963588386.0
2026,Interior,37,Ministerio del interior,3701,Inversión,314006698725.0,314006698725.0
2026,Interior,37,Unidad nacional de protección - unp,3708,Funcionamiento,2713303201284.0,2713303201284.0
2026,Interior,37,Unidad nacional de protección - unp,3708,Inversión,4000000000.0,4000000000.0
2026,Interior,37,Unidad nacional de protección - unp,3708,Deuda,3610711702.0,3610711702.0
2026,Justicia y del derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,2202168345486.0,2202168345486.0
2026,Justicia y del derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Inversión,6432700000.0,6432700000.0
2026,Justicia y del derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,166399120926.0,166399120926.0
2026,Justicia y del derecho,12,Ministerio de justicia y del derecho,1201,Inversión,64975440757.0,64975440757.0
2026,Justicia y del derecho,12,Superintendencia de notariado y registro,1204,Funcionamiento,709752149771.0,709752149771.0
