ENTIDAD,CONCEPTO,NACION,PROPIOS,TOTAL,Tipo de gasto,Código de entidad,Código de sector,Sector,TOTAL %
Fondo rotatorio de la registraduría,Servicio de la deuda,0.0,10.9,10.9,Servicio de la deuda,2802,28,Registraduría,2.061941449051592e-06
Fondo rotatorio de la registraduría,Transferencias,0.0,311.6,311.6,Funcionamiento,2802,28,Registraduría,5.894504179123634e-05
Fondo rotatorio de la registraduría,"Tributos, multas, sanciones, interés",0.0,2390.7,2390.7,Funcionamiento,2802,28,Registraduría,0.00045224618552730647
Fondo rotatorio del ministerio de relaciones exteriores,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1102,11,Relaciones exteriores,0.0
Fondo rotatorio del ministerio de relaciones exteriores,Adquisición de bienes y servicios,345853.1,389095.9,734949.0,Funcionamiento,1102,11,Relaciones exteriores,0.1390295234898182
Fondo rotatorio del ministerio de relaciones exteriores,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1102,11,Relaciones exteriores,0.0
Fondo rotatorio del ministerio de relaciones exteriores,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1102,11,Relaciones exteriores,0.0
Fondo rotatorio del ministerio de relaciones exteriores,Gastos de personal,0.0,0.0,0.0,Funcionamiento,1102,11,Relaciones exteriores,0.0
Fondo rotatorio del ministerio de relaciones exteriores,Inversion,5966.1,0.0,5966.1,Inversion,1102,11,Relaciones exteriores,0.0011286008146042849
Fondo rotatorio del ministerio de relaciones exteriores,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,1102,11,Relaciones exteriores,0.0
Fondo rotatorio del ministerio de relaciones exteriores,Transferencias,137450.4,16023.5,153473.9,Funcionamiento,1102,11,Relaciones exteriores,0.029032495023632945
Fondo rotatorio del ministerio de relaciones exteriores,"Tributos, multas, sanciones, interés",1791.3,424.2,2215.5,Funcionamiento,1102,11,Relaciones exteriores,0.00041910378719025703
Fondo rotatorio del dane,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,402,4,Información estadistíca,0.0
Fondo rotatorio del dane,Adquisición de bienes y servicios,0.0,2428.7,2428.7,Funcionamiento,402,4,Información estadistíca,0.000459434605257945
Fondo rotatorio del dane,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,402,4,Información estadistíca,0.0
Fondo rotatorio del dane,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,402,4,Información estadistíca,0.0
Fondo rotatorio del dane,Gastos de personal,0.0,0.0,0.0,Funcionamiento,402,4,Información estadistíca,0.0
Fondo rotatorio del dane,Inversion,0.0,103989.1,103989.1,Inversion,402,4,Información estadistíca,0.019671507847667056
Fondo rotatorio del dane,Servicio de la deuda,0.0,60.9,60.9,Servicio de la deuda,402,4,Información estadistíca,1.152038846304972e-05
Fondo rotatorio del dane,Transferencias,0.0,154.0,154.0,Funcionamiento,402,4,Información estadistíca,2.9132016803114233e-05
Fondo rotatorio del dane,"Tributos, multas, sanciones, interés",0.0,160.0,160.0,Funcionamiento,402,4,Información estadistíca,3.0267030444794008e-05
Fondo social de vivienda de la registraduría nacional del estado civil,Adquisicion de activos financieros,0.0,14517.4,14517.4,Funcionamiento,2803,28,Registraduría,0.0027462411736203286
Fondo social de vivienda de la registraduría nacional del estado civil,Adquisición de bienes y servicios,0.0,100.5,100.5,Funcionamiento,2803,28,Registraduría,1.901147849813624e-05
Fondo social de vivienda de la registraduría nacional del estado civil,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,2803,28,Registraduría,0.0
Fondo social de vivienda de la registraduría nacional del estado civil,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,2803,28,Registraduría,0.0
Fondo social de vivienda de la registraduría nacional del estado civil,Gastos de personal,0.0,0.0,0.0,Funcionamiento,2803,28,Registraduría,0.0
Fondo social de vivienda de la registraduría nacional del estado civil,Inversion,0.0,0.0,0.0,Inversion,2803,28,Registraduría,0.0
Fondo social de vivienda de la registraduría nacional del estado civil,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,2803,28,Registraduría,0.0
Fondo social de vivienda de la registraduría nacional del estado civil,Transferencias,0.0,30.0,30.0,Funcionamiento,2803,28,Registraduría,5.675068208398877e-06
Fondo social de vivienda de la registraduría nacional del estado civil,"Tributos, multas, sanciones, interés",0.0,37.5,37.5,Funcionamiento,2803,28,Registraduría,7.093835260498597e-06
Fondo único de tecnologías de la información y las comunicaciones,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2306,23,Tecnologías de la información y las comunicaciones,0.0
Fondo único de tecnologías de la información y las comunicaciones,Adquisición de bienes y servicios,0.0,15826.9,15826.9,Funcionamiento,2306,23,Tecnologías de la información y las comunicaciones,0.0029939579009169394
Fondo único de tecnologías de la información y las comunicaciones,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,2306,23,Tecnologías de la información y las comunicaciones,0.0
Fondo único de tecnologías de la información y las comunicaciones,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,2306,23,Tecnologías de la información y las comunicaciones,0.0
Fondo único de tecnologías de la información y las comunicaciones,Gastos de personal,0.0,0.0,0.0,Funcionamiento,2306,23,Tecnologías de la información y las comunicaciones,0.0
Fondo único de tecnologías de la información y las comunicaciones,Inversion,0.0,1092607.4,1092607.4,Inversion,2306,23,Tecnologías de la información y las comunicaciones,0.20668738400004516
Fondo único de tecnologías de la información y las comunicaciones,Servicio de la deuda,0.0,4181.8,4181.8,Servicio de la deuda,2306,23,Tecnologías de la información y las comunicaciones,0.0007910666744627475
Fondo único de tecnologías de la información y las comunicaciones,Transferencias,0.0,649040.7,649040.7,Funcionamiento,2306,23,Tecnologías de la información y las comunicaciones,0.12277834141756509
Fondo único de tecnologías de la información y las comunicaciones,"Tributos, multas, sanciones, interés",0.0,5410.5,5410.5,Funcionamiento,2306,23,Tecnologías de la información y las comunicaciones,0.0010234985513847374
Hospital militar,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1519,15,Defensa y policía,0.0
Hospital militar,Adquisición de bienes y servicios,0.0,16840.3,16840.3,Funcionamiento,1519,15,Defensa y policía,0.0031856617049966537
Hospital militar,Disminución de pasivos,0.0,7476.6,7476.6,Funcionamiento,1519,15,Defensa y policía,0.0014143404988971682
Hospital militar,Gastos comerc. y produccion,0.0,359498.2,359498.2,Funcionamiento,1519,15,Defensa y policía,0.06800589352655403
Hospital militar,Gastos de personal,0.0,100642.5,100642.5,Funcionamiento,1519,15,Defensa y policía,0.01903843507212613
Hospital militar,Inversion,0.0,20000.0,20000.0,Inversion,1519,15,Defensa y policía,0.0037833788055992514
Hospital militar,Servicio de la deuda,0.0,3888.5,3888.5,Servicio de la deuda,1519,15,Defensa y policía,0.0007355834242786344
Hospital militar,Transferencias,35854.3,5680.0,41534.3,Funcionamiento,1519,15,Defensa y policía,0.00785699951627005
Hospital militar,"Tributos, multas, sanciones, interés",0.0,803.8,803.8,Funcionamiento,1519,15,Defensa y policía,0.0001520539941970339
Instituto caro y cuervo,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,3307,33,"Ministerio de las culturas, las artes y los saberes ancestrales",0.0
Instituto caro y cuervo,Adquisición de bienes y servicios,1994.2,944.6,2938.8,Funcionamiento,3307,33,"Ministerio de las culturas, las artes y los saberes ancestrales",0.000555929681694754
Instituto caro y cuervo,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3307,33,"Ministerio de las culturas, las artes y los saberes ancestrales",0.0
Instituto caro y cuervo,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3307,33,"Ministerio de las culturas, las artes y los saberes ancestrales",0.0
Instituto caro y cuervo,Gastos de personal,9011.5,0.0,9011.5,Funcionamiento,3307,33,"Ministerio de las culturas, las artes y los saberes ancestrales",0.0017046959053328827
Instituto caro y cuervo,Inversion,3012.8,2204.1,5216.9,Inversion,3307,33,"Ministerio de las culturas, las artes y los saberes ancestrales",0.0009868754445465366
Instituto caro y cuervo,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,3307,33,"Ministerio de las culturas, las artes y los saberes ancestrales",0.0
Instituto caro y cuervo,Transferencias,58.5,0.0,58.5,Funcionamiento,3307,33,"Ministerio de las culturas, las artes y los saberes ancestrales",1.1066383006377809e-05
Instituto caro y cuervo,"Tributos, multas, sanciones, interés",83.2,0.0,83.2,Funcionamiento,3307,33,"Ministerio de las culturas, las artes y los saberes ancestrales",1.5738855831292886e-05
Instituto casas fiscales del ejército,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1507,15,Defensa y policía,0.0
Instituto casas fiscales del ejército,Adquisición de bienes y servicios,0.0,2849.0,2849.0,Funcionamiento,1507,15,Defensa y policía,0.0005389423108576134
Instituto casas fiscales del ejército,Disminución de pasivos,0.0,5800.0,5800.0,Funcionamiento,1507,15,Defensa y policía,0.001097179853623783
Instituto casas fiscales del ejército,Gastos comerc. y produccion,0.0,16431.0,16431.0,Funcionamiento,1507,15,Defensa y policía,0.0031082348577400644
Instituto casas fiscales del ejército,Gastos de personal,0.0,6299.0,6299.0,Funcionamiento,1507,15,Defensa y policía,0.0011915751548234842
Instituto casas fiscales del ejército,Inversion,0.0,26500.0,26500.0,Inversion,1507,15,Defensa y policía,0.005012976917419008
Instituto casas fiscales del ejército,Servicio de la deuda,0.0,24.0,24.0,Servicio de la deuda,1507,15,Defensa y policía,4.540054566719101e-06
Instituto casas fiscales del ejército,Transferencias,0.0,104.0,104.0,Funcionamiento,1507,15,Defensa y policía,1.9673569789116107e-05
Instituto casas fiscales del ejército,"Tributos, multas, sanciones, interés",0.0,4535.0,4535.0,Funcionamiento,1507,15,Defensa y policía,0.0008578811441696302
Instituto colombiano agropecuario (ica),Adquisicion de activos financieros,700.0,0.0,700.0,Funcionamiento,1702,17,Agricultura y desarrollo rural,0.00013241825819597378
Instituto colombiano agropecuario (ica),Adquisición de bienes y servicios,31738.6,54058.3,85796.9,Funcionamiento,1702,17,Agricultura y desarrollo rural,0.01623010865230592
Instituto colombiano agropecuario (ica),Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1702,17,Agricultura y desarrollo rural,0.0
Instituto colombiano agropecuario (ica),Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1702,17,Agricultura y desarrollo rural,0.0
Instituto colombiano agropecuario (ica),Gastos de personal,191113.8,0.0,191113.8,Funcionamiento,1702,17,Agricultura y desarrollo rural,0.03615279501887671
Instituto colombiano agropecuario (ica),Inversion,61150.8,26281.5,87432.3,Inversion,1702,17,Agricultura y desarrollo rural,0.01653947553723977
Instituto colombiano agropecuario (ica),Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,1702,17,Agricultura y desarrollo rural,0.0
Instituto colombiano agropecuario (ica),Transferencias,17184.3,6324.9,23509.2,Funcionamiento,1702,17,Agricultura y desarrollo rural,0.004447210450829696
Instituto colombiano agropecuario (ica),"Tributos, multas, sanciones, interés",4076.8,2000.0,6076.8,Funcionamiento,1702,17,Agricultura y desarrollo rural,0.0011495418162932765
Instituto colombiano de antropología e historia,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,3305,33,"Ministerio de las culturas, las artes y los saberes ancestrales",0.0
Instituto colombiano de antropología e historia,Adquisición de bienes y servicios,2354.6,2985.1,5339.7,Funcionamiento,3305,33,"Ministerio de las culturas, las artes y los saberes ancestrales",0.001010105390412916
Instituto colombiano de antropología e historia,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3305,33,"Ministerio de las culturas, las artes y los saberes ancestrales",0.0
Instituto colombiano de antropología e historia,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3305,33,"Ministerio de las culturas, las artes y los saberes ancestrales",0.0
Instituto colombiano de antropología e historia,Gastos de personal,10967.0,0.0,10967.0,Funcionamiento,3305,33,"Ministerio de las culturas, las artes y los saberes ancestrales",0.0020746157680503496
Instituto colombiano de antropología e historia,Inversion,6927.4,5692.9,12620.3,Inversion,3305,33,"Ministerio de las culturas, las artes y los saberes ancestrales",0.0023873687770152112
Instituto colombiano de antropología e historia,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,3305,33,"Ministerio de las culturas, las artes y los saberes ancestrales",0.0
Instituto colombiano de antropología e historia,Transferencias,416.0,50.0,466.0,Funcionamiento,3305,33,"Ministerio de las culturas, las artes y los saberes ancestrales",8.815272617046255e-05
Instituto colombiano de antropología e historia,"Tributos, multas, sanciones, interés",145.6,0.0,145.6,Funcionamiento,3305,33,"Ministerio de las culturas, las artes y los saberes ancestrales",2.7542997704762548e-05
Instituto colombiano de bienestar familiar (icbf),Adquisicion de activos financieros,0.0,84.5,84.5,Funcionamiento,4602,46,Igualdad y equidad,1.5984775453656838e-05
Instituto colombiano de bienestar familiar (icbf),Adquisición de bienes y servicios,0.0,113169.7,113169.7,Funcionamiento,4602,46,Igualdad y equidad,0.02140819222080128
Instituto colombiano de bienestar familiar (icbf),Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,4602,46,Igualdad y equidad,0.0
Instituto colombiano de bienestar familiar (icbf),Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,4602,46,Igualdad y equidad,0.0
Instituto colombiano de bienestar familiar (icbf),Gastos de personal,0.0,976939.2,976939.2,Funcionamiento,4602,46,Igualdad y equidad,0.1848065531819544
Instituto colombiano de bienestar familiar (icbf),Inversion,7497476.6,3274936.3,10772412.9,Inversion,4602,46,Igualdad y equidad,2.037805932551198
Instituto colombiano de bienestar familiar (icbf),Servicio de la deuda,0.0,36676.8,36676.8,Servicio de la deuda,4602,46,Igualdad y equidad,0.006938111388860131
Instituto colombiano de bienestar familiar (icbf),Transferencias,0.0,20656.2,20656.2,Funcionamiento,4602,46,Igualdad y equidad,0.003907511464210963
Instituto colombiano de bienestar familiar (icbf),"Tributos, multas, sanciones, interés",0.0,28329.1,28329.1,Funcionamiento,4602,46,Igualdad y equidad,0.005358985826085087
"Instituto de hidrología, meteorología y estudios ambientales - ideam",Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,3202,32,Ambiente y desarrollo sostenible,0.0
"Instituto de hidrología, meteorología y estudios ambientales - ideam",Adquisición de bienes y servicios,37722.4,0.0,37722.4,Funcionamiento,3202,32,Ambiente y desarrollo sostenible,0.00713590643281686
"Instituto de hidrología, meteorología y estudios ambientales - ideam",Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3202,32,Ambiente y desarrollo sostenible,0.0
"Instituto de hidrología, meteorología y estudios ambientales - ideam",Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3202,32,Ambiente y desarrollo sostenible,0.0
"Instituto de hidrología, meteorología y estudios ambientales - ideam",Gastos de personal,46182.8,0.0,46182.8,Funcionamiento,3202,32,Ambiente y desarrollo sostenible,0.008736351335161456
"Instituto de hidrología, meteorología y estudios ambientales - ideam",Inversion,10673.6,6718.2,17391.8,Inversion,3202,32,Ambiente y desarrollo sostenible,0.0032899883755610525
"Instituto de hidrología, meteorología y estudios ambientales - ideam",Servicio de la deuda,56.8,0.0,56.8,Servicio de la deuda,3202,32,Ambiente y desarrollo sostenible,1.0744795807901872e-05
"Instituto de hidrología, meteorología y estudios ambientales - ideam",Transferencias,221.1,0.0,221.1,Funcionamiento,3202,32,Ambiente y desarrollo sostenible,4.182525269589972e-05
"Instituto de hidrología, meteorología y estudios ambientales - ideam","Tributos, multas, sanciones, interés",454.8,0.0,454.8,Funcionamiento,3202,32,Ambiente y desarrollo sostenible,8.603403403932698e-05
Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2110,21,Minas y energía,0.0
Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,Adquisición de bienes y servicios,8251.8,0.0,8251.8,Funcionamiento,2110,21,Minas y energía,0.0015609842614021949
Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,2110,21,Minas y energía,0.0
Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,2110,21,Minas y energía,0.0
Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,Gastos de personal,11331.5,8172.9,19504.4,Funcionamiento,2110,21,Minas y energía,0.0036896266787965017
Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,Inversion,236101.7,0.0,236101.7,Inversion,2110,21,Minas y energía,0.04466310838729764
Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,Servicio de la deuda,5416.7,0.0,5416.7,Servicio de la deuda,2110,21,Minas y energía,0.0010246713988144732
Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,Transferencias,4129.1,0.0,4129.1,Funcionamiento,2110,21,Minas y energía,0.0007810974713099934
Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,"Tributos, multas, sanciones, interés",5947.0,0.0,5947.0,Funcionamiento,2110,21,Minas y energía,0.0011249876878449373
Instituto geográfico agustín codazzi - igac,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,403,4,Información estadistíca,0.0
Instituto geográfico agustín codazzi - igac,Adquisición de bienes y servicios,25264.9,0.0,25264.9,Funcionamiento,403,4,Información estadistíca,0.004779334359279227
Instituto geográfico agustín codazzi - igac,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,403,4,Información estadistíca,0.0
Instituto geográfico agustín codazzi - igac,Gastos comerc. y produccion,0.0,2033.1,2033.1,Funcionamiento,403,4,Información estadistíca,0.0003845993724831918
Instituto geográfico agustín codazzi - igac,Gastos de personal,97695.1,0.0,97695.1,Funcionamiento,403,4,Información estadistíca,0.018480878537544973
Instituto geográfico agustín codazzi - igac,Inversion,282485.6,13091.0,295576.6,Inversion,403,4,Información estadistíca,0.05591391219355438
Instituto geográfico agustín codazzi - igac,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,403,4,Información estadistíca,0.0
Instituto geográfico agustín codazzi - igac,Transferencias,400.0,0.0,400.0,Funcionamiento,403,4,Información estadistíca,7.566757611198503e-05
Instituto geográfico agustín codazzi - igac,"Tributos, multas, sanciones, interés",556.5,1543.4,2099.9,Funcionamiento,403,4,Información estadistíca,0.0003972358576938934
Instituto nacional penitenciario y carcelario - inpec,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1208,12,Justicia y el derecho,0.0
Instituto nacional penitenciario y carcelario - inpec,Adquisición de bienes y servicios,338868.8,5685.1,344553.9,Funcionamiento,1208,12,Justicia y el derecho,0.0651788961323282
Instituto nacional penitenciario y carcelario - inpec,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1208,12,Justicia y el derecho,0.0
Instituto nacional penitenciario y carcelario - inpec,Gastos comerc. y produccion,0.0,103317.7,103317.7,Funcionamiento,1208,12,Justicia y el derecho,0.01954449982116309
Instituto nacional penitenciario y carcelario - inpec,Gastos de personal,1535837.4,0.0,1535837.4,Funcionamiento,1208,12,Justicia y el derecho,0.2905327334003329
Instituto nacional penitenciario y carcelario - inpec,Inversion,2158.6,0.0,2158.6,Inversion,1208,12,Justicia y el derecho,0.00040834007448832717
Instituto nacional penitenciario y carcelario - inpec,Servicio de la deuda,61289.5,0.0,61289.5,Servicio de la deuda,1208,12,Justicia y el derecho,0.011594069765288765
Instituto nacional penitenciario y carcelario - inpec,Transferencias,148522.8,4750.8,153273.59999999998,Funcionamiento,1208,12,Justicia y el derecho,0.028994604484894864
Instituto nacional penitenciario y carcelario - inpec,"Tributos, multas, sanciones, interés",16354.6,0.0,16354.6,Funcionamiento,1208,12,Justicia y el derecho,0.0030937823507026754
Instituto nacional de formación técnica profesional de san andrés y providencia,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2238,22,Educación,0.0
Instituto nacional de formación técnica profesional de san andrés y providencia,Adquisición de bienes y servicios,2833.6,340.0,3173.6,Funcionamiento,2238,22,Educación,0.0006003465488724892
Instituto nacional de formación técnica profesional de san andrés y providencia,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,2238,22,Educación,0.0
Instituto nacional de formación técnica profesional de san andrés y providencia,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,2238,22,Educación,0.0
Instituto nacional de formación técnica profesional de san andrés y providencia,Gastos de personal,3681.4,0.0,3681.4,Funcionamiento,2238,22,Educación,0.0006964065367466542
Instituto nacional de formación técnica profesional de san andrés y providencia,Inversion,1562.9,295.0,1857.9,Inversion,2238,22,Educación,0.0003514569741461425
Instituto nacional de formación técnica profesional de san andrés y providencia,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,2238,22,Educación,0.0
Instituto nacional de formación técnica profesional de san andrés y providencia,Transferencias,0.0,180.0,180.0,Funcionamiento,2238,22,Educación,3.405040925039326e-05
Instituto nacional de formación técnica profesional de san andrés y providencia,"Tributos, multas, sanciones, interés",25.0,5.0,30.0,Funcionamiento,2238,22,Educación,5.675068208398877e-06
Instituto nacional de formación técnica profesional de san juan del cesar,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2239,22,Educación,0.0
Instituto nacional de formación técnica profesional de san juan del cesar,Adquisición de bienes y servicios,882.0,1152.6,2034.6,Funcionamiento,2239,22,Educación,0.0003848831258936118
Instituto nacional de formación técnica profesional de san juan del cesar,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,2239,22,Educación,0.0
Instituto nacional de formación técnica profesional de san juan del cesar,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,2239,22,Educación,0.0
Instituto nacional de formación técnica profesional de san juan del cesar,Gastos de personal,6404.9,744.8,7149.7,Funcionamiento,2239,22,Educación,0.0013525011723196482
Instituto nacional de formación técnica profesional de san juan del cesar,Inversion,1892.2,1367.6,3259.8,Inversion,2239,22,Educación,0.0006166529115246219
Instituto nacional de formación técnica profesional de san juan del cesar,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,2239,22,Educación,0.0
Instituto nacional de formación técnica profesional de san juan del cesar,Transferencias,27.0,32.1,59.1,Funcionamiento,2239,22,Educación,1.1179884370545788e-05
Instituto nacional de formación técnica profesional de san juan del cesar,"Tributos, multas, sanciones, interés",24.0,15.4,39.4,Funcionamiento,2239,22,Educación,7.453256247030525e-06
Instituto nacional de medicina legal y ciencias forenses,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2902,29,Fiscalía,0.0
Instituto nacional de medicina legal y ciencias forenses,Adquisición de bienes y servicios,93469.8,950.0,94419.8,Funcionamiento,2902,29,Fiscalía,0.01786129350744601
Instituto nacional de medicina legal y ciencias forenses,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,2902,29,Fiscalía,0.0
Instituto nacional de medicina legal y ciencias forenses,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,2902,29,Fiscalía,0.0
Instituto nacional de medicina legal y ciencias forenses,Gastos de personal,310202.3,0.0,310202.3,Funcionamiento,2902,29,Fiscalía,0.05868064036340703
Instituto nacional de medicina legal y ciencias forenses,Inversion,10178.3,0.0,10178.3,Inversion,2902,29,Fiscalía,0.001925418224851543
Instituto nacional de medicina legal y ciencias forenses,Servicio de la deuda,500.4,0.0,500.4,Servicio de la deuda,2902,29,Fiscalía,9.466013771609327e-05
Instituto nacional de medicina legal y ciencias forenses,Transferencias,2408.7,0.0,2408.7,Funcionamiento,2902,29,Fiscalía,0.00045565122645234576
Instituto nacional de medicina legal y ciencias forenses,"Tributos, multas, sanciones, interés",1465.4,0.0,1465.4,Funcionamiento,2902,29,Fiscalía,0.00027720816508625714
Instituto nacional de metrología - inm,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,3505,35,"Comercio, industria y turismo",0.0
Instituto nacional de metrología - inm,Adquisición de bienes y servicios,2787.7,0.0,2787.7,Funcionamiento,3505,35,"Comercio, industria y turismo",0.0005273462548184515
Instituto nacional de metrología - inm,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3505,35,"Comercio, industria y turismo",0.0
Instituto nacional de metrología - inm,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3505,35,"Comercio, industria y turismo",0.0
Instituto nacional de metrología - inm,Gastos de personal,21289.5,0.0,21289.5,Funcionamiento,3505,35,"Comercio, industria y turismo",0.004027312154090263
Instituto nacional de metrología - inm,Inversion,11311.5,1405.0,12716.5,Inversion,3505,35,"Comercio, industria y turismo",0.002405566829070144
Instituto nacional de metrología - inm,Servicio de la deuda,0.0,2.5,2.5,Servicio de la deuda,3505,35,"Comercio, industria y turismo",4.7292235069990637e-07
Instituto nacional de metrología - inm,Transferencias,548.4,251.3,799.7,Funcionamiento,3505,35,"Comercio, industria y turismo",0.00015127840154188606
Instituto nacional de metrología - inm,"Tributos, multas, sanciones, interés",228.3,0.0,228.3,Funcionamiento,3505,35,"Comercio, industria y turismo",4.3187269065915454e-05
Instituto nacional de vigilancia de medicamentos y alimentos - invima,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1912,19,Salud y protección social,0.0
Instituto nacional de vigilancia de medicamentos y alimentos - invima,Adquisición de bienes y servicios,0.0,43874.6,43874.6,Funcionamiento,1912,19,Salud y protección social,0.008299711587207246
Instituto nacional de vigilancia de medicamentos y alimentos - invima,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1912,19,Salud y protección social,0.0
Instituto nacional de vigilancia de medicamentos y alimentos - invima,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1912,19,Salud y protección social,0.0
Instituto nacional de vigilancia de medicamentos y alimentos - invima,Gastos de personal,0.0,411949.9,411949.9,Funcionamiento,1912,19,Salud y protección social,0.07792812603143655
Instituto nacional de vigilancia de medicamentos y alimentos - invima,Inversion,0.0,181338.9,181338.9,Inversion,1912,19,Salud y protección social,0.034303687544534105
Instituto nacional de vigilancia de medicamentos y alimentos - invima,Servicio de la deuda,0.0,1486.7,1486.7,Servicio de la deuda,1912,19,Salud y protección social,0.0002812374635142204
Instituto nacional de vigilancia de medicamentos y alimentos - invima,Transferencias,0.0,3243.2,3243.2,Funcionamiento,1912,19,Salud y protección social,0.0006135127071159746
Instituto nacional de vigilancia de medicamentos y alimentos - invima,"Tributos, multas, sanciones, interés",0.0,1160.8,1160.8,Funcionamiento,1912,19,Salud y protección social,0.00021958730587698055
Instituto nacional de salud (ins),Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,1903,19,Salud y protección social,0.0
Instituto nacional de salud (ins),Adquisición de bienes y servicios,6476.0,3049.2,9525.2,Funcionamiento,1903,19,Salud y protección social,0.0018018719899546994
Instituto nacional de salud (ins),Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,1903,19,Salud y protección social,0.0
Instituto nacional de salud (ins),Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,1903,19,Salud y protección social,0.0
Instituto nacional de salud (ins),Gastos de personal,51270.2,0.0,51270.2,Funcionamiento,1903,19,Salud y protección social,0.009698729401941737
Instituto nacional de salud (ins),Inversion,27275.5,3000.0,30275.5,Inversion,1903,19,Salud y protección social,0.005727184251446007
Instituto nacional de salud (ins),Servicio de la deuda,87.1,0.0,87.1,Servicio de la deuda,1903,19,Salud y protección social,1.647661469838474e-05
Instituto nacional de salud (ins),Transferencias,115.5,1000.0,1115.5,Funcionamiento,1903,19,Salud y protección social,0.00021101795288229822
Instituto nacional de salud (ins),"Tributos, multas, sanciones, interés",1265.3,100.0,1365.3,Funcionamiento,1903,19,Salud y protección social,0.00025827235416423286
Instituto nacional de vías,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2402,24,Transporte,0.0
