Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,Apropiación a precios corrientes,IPC,apropiacion_cons_2025,Apropiación a precios constantes (2025)
2023,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Deuda,124298017.0,124298017.0,92.19978566160776,134813780.865174,134813780.865174
2023,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Inversión,457611289945.0,457611289945.0,92.19978566160776,496325763298.98193,496325763298.98193
2023,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Funcionamiento,2933953314840.0,2933953314840.0,92.19978566160776,3182169344306.5195,3182169344306.5195
2023,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Deuda,1456593745.0,1456593745.0,92.19978566160776,1579823352.6767619,1579823352.6767619
2023,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Inversión,1160133120616.0,1160133120616.0,92.19978566160776,1258281797827.522,1258281797827.522
2023,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,8011510724.0,8011510724.0,92.19978566160776,8689294304.223112,8689294304.223112
2023,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Deuda,586091139.0,586091139.0,92.19978566160776,635675164.3122853,635675164.3122853
2023,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Inversión,3828282127320.0,3828282127320.0,92.19978566160776,4152159465283.9927,4152159465283.9927
2023,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Funcionamiento,212412470214.0,212412470214.0,92.19978566160776,230382824308.93884,230382824308.93884
2023,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Deuda,3731140006.0,3731140006.0,92.19978566160776,4046799001.9999113,4046799001.9999113
2023,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Inversión,6468380211524.0,6468380211524.0,92.19978566160776,7015613067978.586,7015613067978.586
2023,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Funcionamiento,1041519000000.0,1041519000000.0,92.19978566160776,1129632777914.0286,1129632777914.0286
2023,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Inversión,1700174329245.0,1700174329245.0,92.19978566160776,1844011151484.6582,1844011151484.6582
2023,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Funcionamiento,14120185167.0,14120185167.0,92.19978566160776,15314770056.867588,15314770056.867588
2023,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Deuda,9568491.0,9568491.0,92.19978566160776,10377997.010880629,10377997.010880629
2023,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Inversión,34464775047.0,34464775047.0,92.19978566160776,37380537058.39712,37380537058.39712
2023,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,799866090000.0,799866090000.0,92.19978566160776,867535736943.7643,867535736943.7643
2023,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Deuda,6888371925.0,6888371925.0,92.19978566160776,7471136592.748433,7471136592.748433
2023,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Inversión,8271674683499.0,8271674683499.0,92.19978566160776,8971468452060.998,8971468452060.998
2023,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Funcionamiento,114794000000.0,114794000000.0,92.19978566160776,124505712433.34303,124505712433.34303
2023,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Deuda,35602626.0,35602626.0,92.19978566160776,38614651.59004706,38614651.59004706
2023,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Inversión,29000000000.0,29000000000.0,92.19978566160776,31453435376.125477,31453435376.125477
2023,Deporte y recreación,43,Ministerio del deporte,4301,Funcionamiento,54718743554.0,54718743554.0,92.19978566160776,59348016008.22488,59348016008.22488
2023,Deporte y recreación,43,Ministerio del deporte,4301,Deuda,335880238.0,335880238.0,92.19978566160776,364296115.86381537,364296115.86381537
2023,Deporte y recreación,43,Ministerio del deporte,4301,Inversión,891709127023.0,891709127023.0,92.19978566160776,967148806935.1447,967148806935.1447
2023,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Funcionamiento,390544544563.0,390544544563.0,92.19978566160776,423585089445.19574,423585089445.19574
2023,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Inversión,177667270465.0,177667270465.0,92.19978566160776,192698138276.67188,192698138276.67188
2023,"Sistema integral de verdad, justicia, reparación y no repetición",44,"Comisión para el esclarecimiento de la verdad, la  convivencia y la no repetición en liquidación",4402,Funcionamiento,2000000000.0,2000000000.0,92.19978566160776,2169202439.7327914,2169202439.7327914
2023,"Sistema integral de verdad, justicia, reparación y no repetición",44,Unidad de búsqueda de personas dadas por desaparecidas en el contexto y en razón del conflicto armado (ubpd),4403,Funcionamiento,89669400000.0,89669400000.0,92.19978566160776,97255540624.68779,97255540624.68779
2023,"Sistema integral de verdad, justicia, reparación y no repetición",44,Unidad de búsqueda de personas dadas por desaparecidas en el contexto y en razón del conflicto armado (ubpd),4403,Inversión,71396536336.0,71396536336.0,92.19978566160776,77436770404.26105,77436770404.26105
2023,Defensa y policía,15,Club militar de oficiales,1510,Inversión,5000000000.0,5000000000.0,92.19978566160776,5423006099.331979,5423006099.331979
2024,Congreso de la república,1,Congreso de la república,101,Funcionamiento,938360000000.0,938360000000.0,96.99321047526672,967449160000.0001,967449160000.0001
2024,Congreso de la república,1,Congreso de la república,101,Deuda,1106000000.0,1106000000.0,96.99321047526672,1140286000.0,1140286000.0
2024,Congreso de la república,1,Congreso de la república,101,Inversión,263000000000.0,263000000000.0,96.99321047526672,271153000000.00003,271153000000.00003
2024,Presidencia de la república,2,Presidencia de la república,201,Funcionamiento,919052000000.0,919052000000.0,96.99321047526672,947542612000.0001,947542612000.0001
2024,Presidencia de la república,2,Presidencia de la república,201,Inversión,259365174668.0,259365174668.0,96.99321047526672,267405495082.70804,267405495082.70804
2024,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Funcionamiento,38988000000.0,38988000000.0,96.99321047526672,40196628000.0,40196628000.0
2024,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Inversión,103713291656.0,103713291656.0,96.99321047526672,106928403697.33601,106928403697.33601
2024,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Funcionamiento,754693000000.0,754693000000.0,96.99321047526672,778088483000.0001,778088483000.0001
2024,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Inversión,25586241893.0,25586241893.0,96.99321047526672,26379415391.683002,26379415391.683002
2024,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Funcionamiento,318203000000.0,318203000000.0,96.99321047526672,328067293000.0,328067293000.0
2024,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Inversión,2116977856.0,2116977856.0,96.99321047526672,2182604169.5360003,2182604169.5360003
2024,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Funcionamiento,11303000000.0,11303000000.0,96.99321047526672,11653393000.000002,11653393000.000002
2024,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Inversión,57248086775.0,57248086775.0,96.99321047526672,59022777465.02501,59022777465.02501
2024,Presidencia de la república,2,Agencia de renovación del territorio - art,214,Funcionamiento,69764000000.0,69764000000.0,96.99321047526672,71926684000.0,71926684000.0
2024,Presidencia de la república,2,Agencia de renovación del territorio - art,214,Inversión,74472264014.0,74472264014.0,96.99321047526672,76780904198.434,76780904198.434
2024,Planeación,3,Departamento administrativo nacional de planeación,301,Funcionamiento,128808300000.0,128808300000.0,96.99321047526672,132801357300.00002,132801357300.00002
2024,Planeación,3,Departamento administrativo nacional de planeación,301,Inversión,1044103317205.0,1044103317205.0,96.99321047526672,1076470520038.3551,1076470520038.3551
2024,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Funcionamiento,25816000000.0,25816000000.0,96.99321047526672,26616296000.000004,26616296000.000004
2024,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Inversión,67545904374.0,67545904374.0,96.99321047526672,69639827409.59401,69639827409.59401
2024,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Funcionamiento,385252962781.0,385252962781.0,96.99321047526672,397195804627.21106,397195804627.21106
2024,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Inversión,33032000000.0,33032000000.0,96.99321047526672,34055992000.000004,34055992000.000004
2024,Información estadistíca,4,Departamento administrativo nacional de estadística (dane),401,Funcionamiento,135419000000.0,135419000000.0,96.99321047526672,139616989000.0,139616989000.0
2024,Información estadistíca,4,Departamento administrativo nacional de estadística (dane),401,Inversión,489409048337.0,489409048337.0,96.99321047526672,504580728835.447,504580728835.447
2024,Información estadistíca,4,Fondo rotatorio del dane,402,Funcionamiento,1061000000.0,1061000000.0,96.99321047526672,1093891000.0,1093891000.0
2024,Información estadistíca,4,Fondo rotatorio del dane,402,Inversión,25000000000.0,25000000000.0,96.99321047526672,25775000000.000004,25775000000.000004
2024,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,110514000000.0,110514000000.0,96.99321047526672,113939934000.00002,113939934000.00002
2024,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Inversión,867823236991.0,867823236991.0,96.99321047526672,894725757337.7211,894725757337.7211
2024,Empleo público,5,Departamento administrativo de la función pública,501,Funcionamiento,33771723785.0,33771723785.0,96.99321047526672,34818647222.33501,34818647222.33501
2024,Empleo público,5,Departamento administrativo de la función pública,501,Inversión,16760427248.0,16760427248.0,96.99321047526672,17280000492.688,17280000492.688
2024,Empleo público,5,Escuela superior de administración pública (esap),503,Funcionamiento,138722970617.0,138722970617.0,96.99321047526672,143023382706.127,143023382706.127
2024,Empleo público,5,Escuela superior de administración pública (esap),503,Inversión,252589818675.0,252589818675.0,96.99321047526672,260420103053.92502,260420103053.92502
2024,Relaciones exteriores,11,Ministerio de relaciones exteriores,1101,Funcionamiento,703351000000.0,703351000000.0,96.99321047526672,725154881000.0001,725154881000.0001
2024,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Funcionamiento,790146000000.0,790146000000.0,96.99321047526672,814640526000.0001,814640526000.0001
2024,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Inversión,72353303177.0,72353303177.0,96.99321047526672,74596255575.487,74596255575.487
2024,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Funcionamiento,166237000000.0,166237000000.0,96.99321047526672,171390347000.00003,171390347000.00003
2024,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Inversión,43596320548.0,43596320548.0,96.99321047526672,44947806484.98801,44947806484.98801
2024,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,148445969000.0,148445969000.0,96.99321047526672,153047794039.0,153047794039.0
2024,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Inversión,63041027979.0,63041027979.0,96.99321047526672,64995299846.34901,64995299846.34901
2024,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Funcionamiento,682283800000.0,682283800000.0,96.99321047526672,703434597800.0001,703434597800.0001
2024,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Inversión,153838844636.0,153838844636.0,96.99321047526672,158607848819.716,158607848819.716
2024,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,1932451007000.0,1932451007000.0,96.99321047526672,1992356988217.0002,1992356988217.0002
2024,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Inversión,4000000000.0,4000000000.0,96.99321047526672,4124000000.0000005,4124000000.0000005
2024,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Funcionamiento,121052300000.0,121052300000.0,96.99321047526672,124804921300.00002,124804921300.00002
2024,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Inversión,15477000000.0,15477000000.0,96.99321047526672,15956787000.000002,15956787000.000002
2024,Justicia y el derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Funcionamiento,1438909600000.0,1438909600000.0,96.99321047526672,1483515797600.0002,1483515797600.0002
2024,Justicia y el derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Inversión,518886000000.0,518886000000.0,96.99321047526672,534971466000.00006,534971466000.00006
2024,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,42000684029559.0,42000684029559.0,96.99321047526672,43302705234475.336,43302705234475.336
2024,Hacienda,13,Ministerio de hacienda y crédito público,1301,Inversión,5189842790538.0,5189842790538.0,96.99321047526672,5350727917044.679,5350727917044.679
2024,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Funcionamiento,20535000000.0,20535000000.0,96.99321047526672,21171585000.000004,21171585000.000004
2024,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Inversión,8882489110.0,8882489110.0,96.99321047526672,9157846272.410002,9157846272.410002
2024,Hacienda,13,Superintendencia de la economía solidaria,1309,Funcionamiento,24007000000.0,24007000000.0,96.99321047526672,24751217000.000004,24751217000.000004
2024,Hacienda,13,Superintendencia de la economía solidaria,1309,Inversión,24920453895.0,24920453895.0,96.99321047526672,25692987965.745003,25692987965.745003
2024,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Funcionamiento,4060829000000.0,4060829000000.0,96.99321047526672,4186714699000.0005,4186714699000.0005
2024,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Inversión,111480371005.0,111480371005.0,96.99321047526672,114936262506.15501,114936262506.15501
2024,Hacienda,13,Unidad de información y análisis financiero,1312,Funcionamiento,28289000000.0,28289000000.0,96.99321047526672,29165959000.000004,29165959000.000004
2024,Hacienda,13,Unidad de información y análisis financiero,1312,Inversión,4403313940.0,4403313940.0,96.99321047526672,4539816672.14,4539816672.14
2024,Hacienda,13,Superintendencia financiera de colombia,1313,Funcionamiento,383586000000.0,383586000000.0,96.99321047526672,395477166000.00006,395477166000.00006
2024,Hacienda,13,Superintendencia financiera de colombia,1313,Inversión,49781000000.0,49781000000.0,96.99321047526672,51324211000.00001,51324211000.00001
2024,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Funcionamiento,268284000000.0,268284000000.0,96.99321047526672,276600804000.0,276600804000.0
2024,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Deuda,14007000000.0,14007000000.0,96.99321047526672,14441217000.000002,14441217000.000002
2024,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Inversión,7194519134.0,7194519134.0,96.99321047526672,7417549227.154,7417549227.154
2024,Hacienda,13,Fondo adaptación,1315,Funcionamiento,45542000000.0,45542000000.0,96.99321047526672,46953802000.00001,46953802000.00001
2024,Hacienda,13,Fondo adaptación,1315,Inversión,148648236982.0,148648236982.0,96.99321047526672,153256332328.44202,153256332328.44202
2024,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,1401,Deuda,92347433153773.0,92347433153773.0,96.99321047526672,95210203581539.97,95210203581539.97
2024,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,19956580000000.0,19956580000000.0,96.99321047526672,20575233980000.0,20575233980000.0
2024,Defensa y policía,15,Ministerio de defensa nacional,1501,Deuda,327684852350.0,327684852350.0,96.99321047526672,337843082772.85004,337843082772.85004
2024,Defensa y policía,15,Ministerio de defensa nacional,1501,Inversión,2671133261497.0,2671133261497.0,96.99321047526672,2753938392603.407,2753938392603.407
2024,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Funcionamiento,6873758000000.0,6873758000000.0,96.99321047526672,7086844498000.001,7086844498000.001
2024,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Inversión,18188000000.0,18188000000.0,96.99321047526672,18751828000.0,18751828000.0
2024,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,33926000000.0,33926000000.0,96.99321047526672,34977706000.0,34977706000.0
2024,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Inversión,38560000000.0,38560000000.0,96.99321047526672,39755360000.0,39755360000.0
2024,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Funcionamiento,40268000000.0,40268000000.0,96.99321047526672,41516308000.00001,41516308000.00001
2024,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Inversión,8620000000.0,8620000000.0,96.99321047526672,8887220000.0,8887220000.0
2024,Defensa y policía,15,Club militar de oficiales,1510,Funcionamiento,59154000000.0,59154000000.0,96.99321047526672,60987774000.00001,60987774000.00001
2024,Defensa y policía,15,Club militar de oficiales,1510,Inversión,13870000000.0,13870000000.0,96.99321047526672,14299970000.000002,14299970000.000002
2024,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Funcionamiento,6631022000000.0,6631022000000.0,96.99321047526672,6836583682000.001,6836583682000.001
2024,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Inversión,10540000000.0,10540000000.0,96.99321047526672,10866740000.000002,10866740000.000002
2024,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,351734000000.0,351734000000.0,96.99321047526672,362637754000.00006,362637754000.00006
2024,Defensa y policía,15,Fondo rotatorio de la policía,1512,Inversión,7000000000.0,7000000000.0,96.99321047526672,7217000000.000001,7217000000.000001
2024,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Funcionamiento,29744000000.0,29744000000.0,96.99321047526672,30666064000.000004,30666064000.000004
2024,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Inversión,5506000000.0,5506000000.0,96.99321047526672,5676686000.000001,5676686000.000001
2024,Defensa y policía,15,Hospital militar,1519,Funcionamiento,486283000000.0,486283000000.0,96.99321047526672,501357773000.00006,501357773000.00006
2024,Defensa y policía,15,Hospital militar,1519,Inversión,20000000000.0,20000000000.0,96.99321047526672,20620000000.000004,20620000000.000004
2024,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Funcionamiento,370705880000.0,370705880000.0,96.99321047526672,382197762280.00006,382197762280.00006
2024,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Inversión,3880000000.0,3880000000.0,96.99321047526672,4000280000.0000005,4000280000.0000005
2024,Defensa y policía,15,Unidad administrativa especial de la justicia penal militar y policial,1521,Funcionamiento,142478000000.0,142478000000.0,96.99321047526672,146894818000.0,146894818000.0
2024,Defensa y policía,15,Unidad administrativa especial de la justicia penal militar y policial,1521,Inversión,15000000000.0,15000000000.0,96.99321047526672,15465000000.000002,15465000000.000002
2024,Defensa y policía,15,Policía nacional,1601,Funcionamiento,14996039000000.0,14996039000000.0,96.99321047526672,15460916209000.002,15460916209000.002
2024,Defensa y policía,15,Policía nacional,1601,Deuda,87685908629.0,87685908629.0,96.99321047526672,90404171796.49901,90404171796.49901
2024,Defensa y policía,15,Policía nacional,1601,Inversión,395047711450.0,395047711450.0,96.99321047526672,407294190504.95,407294190504.95
2024,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,486869949000.0,486869949000.0,96.99321047526672,501962917419.00006,501962917419.00006
2024,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Inversión,1308235656012.0,1308235656012.0,96.99321047526672,1348790961348.372,1348790961348.372
2024,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,231627813000.0,231627813000.0,96.99321047526672,238808275203.00003,238808275203.00003
2024,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Inversión,302363860434.0,302363860434.0,96.99321047526672,311737140107.45404,311737140107.45404
2024,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Funcionamiento,21906299000.0,21906299000.0,96.99321047526672,22585394269.000004,22585394269.000004
2024,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Inversión,150217118190.0,150217118190.0,96.99321047526672,154873848853.89,154873848853.89
2024,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Funcionamiento,74639984000.0,74639984000.0,96.99321047526672,76953823504.0,76953823504.0
2024,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Inversión,399023464158.0,399023464158.0,96.99321047526672,411393191546.898,411393191546.898
2024,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Funcionamiento,272735919000.0,272735919000.0,96.99321047526672,281190732489.0,281190732489.0
2024,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Inversión,4943238377001.0,4943238377001.0,96.99321047526672,5096478766688.031,5096478766688.031
2024,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Funcionamiento,106839606045.0,106839606045.0,96.99321047526672,110151633832.395,110151633832.395
2024,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Inversión,894892572970.0,894892572970.0,96.99321047526672,922634242732.0701,922634242732.0701
2024,Salud y protección social,19,Ministerio de salud y protección social,1901,Funcionamiento,57761175090551.0,57761175090551.0,96.99321047526672,59551771518358.086,59551771518358.086
2024,Salud y protección social,19,Ministerio de salud y protección social,1901,Inversión,1872516360881.0,1872516360881.0,96.99321047526672,1930564368068.3113,1930564368068.3113
2024,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,54576559000.0,54576559000.0,96.99321047526672,56268432329.00001,56268432329.00001
2024,Salud y protección social,19,Instituto nacional de salud (ins),1903,Inversión,65126182897.0,65126182897.0,96.99321047526672,67145094566.80701,67145094566.80701
2024,Salud y protección social,19,Superintendencia nacional de salud,1910,Funcionamiento,229182705000.0,229182705000.0,96.99321047526672,236287368855.00003,236287368855.00003
2024,Salud y protección social,19,Superintendencia nacional de salud,1910,Inversión,79713190919.0,79713190919.0,96.99321047526672,82184299837.48901,82184299837.48901
2024,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,163529334000.0,163529334000.0,96.99321047526672,168598743354.00003,168598743354.00003
2024,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Inversión,94135686070.0,94135686070.0,96.99321047526672,97053892338.17001,97053892338.17001
2024,Salud y protección social,19,Fondo de previsión social del congreso,1913,Funcionamiento,406414390000.0,406414390000.0,96.99321047526672,419013236090.00006,419013236090.00006
2024,Salud y protección social,19,Fondo de previsión social del congreso,1913,Inversión,307000000.0,307000000.0,96.99321047526672,316517000.0,316517000.0
2024,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Funcionamiento,758320164000.0,758320164000.0,96.99321047526672,781828089084.0001,781828089084.0001
2024,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Inversión,2680000000.0,2680000000.0,96.99321047526672,2763080000.0000005,2763080000.0000005
2024,Minas y energía,21,Ministerio de minas y energía,2101,Funcionamiento,212613387648.0,212613387648.0,96.99321047526672,219204402665.088,219204402665.088
2024,Minas y energía,21,Ministerio de minas y energía,2101,Deuda,3459701283.0,3459701283.0,96.99321047526672,3566952022.7730002,3566952022.7730002
2024,Minas y energía,21,Ministerio de minas y energía,2101,Inversión,7168737208897.0,7168737208897.0,96.99321047526672,7390968062372.808,7390968062372.808
2024,Minas y energía,21,Servicio geológico colombiano,2103,Funcionamiento,74509646000.0,74509646000.0,96.99321047526672,76819445026.0,76819445026.0
2024,Minas y energía,21,Servicio geológico colombiano,2103,Inversión,61421308034.0,61421308034.0,96.99321047526672,63325368583.05401,63325368583.05401
2024,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Funcionamiento,33049617730.0,33049617730.0,96.99321047526672,34074155879.630005,34074155879.630005
2024,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Inversión,27168241168.0,27168241168.0,96.99321047526672,28010456644.208004,28010456644.208004
2024,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,25668576000.0,25668576000.0,96.99321047526672,26464301856.000004,26464301856.000004
2024,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Inversión,256636117750.0,256636117750.0,96.99321047526672,264591837400.25003,264591837400.25003
2024,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Funcionamiento,4062376545369.0,4062376545369.0,96.99321047526672,4188310218275.4395,4188310218275.4395
2024,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Inversión,382524997557.0,382524997557.0,96.99321047526672,394383272481.267,394383272481.267
2024,Minas y energía,21,Agencia nacional de minería - anm,2112,Funcionamiento,103279100000.0,103279100000.0,96.99321047526672,106480752100.00002,106480752100.00002
2024,Minas y energía,21,Agencia nacional de minería - anm,2112,Inversión,156949700000.0,156949700000.0,96.99321047526672,161815140700.0,161815140700.0
2024,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,56295601403954.0,56295601403954.0,96.99321047526672,58040765047476.58,58040765047476.58
2024,Educación,22,Ministerio de educación nacional,2201,Inversión,6220042784412.0,6220042784412.0,96.99321047526672,6412864110728.772,6412864110728.772
2024,Educación,22,Escuela tecnológica instituto técnico central,2234,Funcionamiento,41596624660.0,41596624660.0,96.99321047526672,42886120024.46001,42886120024.46001
2024,Educación,22,Escuela tecnológica instituto técnico central,2234,Inversión,14301492414.0,14301492414.0,96.99321047526672,14744838678.834002,14744838678.834002
2024,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Funcionamiento,7058908352.0,7058908352.0,96.99321047526672,7277734510.912001,7277734510.912001
2024,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Inversión,4138232398.0,4138232398.0,96.99321047526672,4266517602.3380003,4266517602.3380003
2024,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,8636811199.0,8636811199.0,96.99321047526672,8904552346.169,8904552346.169
2024,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Inversión,7760786646.0,7760786646.0,96.99321047526672,8001371032.026001,8001371032.026001
2024,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,24958184872.0,24958184872.0,96.99321047526672,25731888603.032,25731888603.032
2024,Educación,22,Instituto tolimense de formación técnica profesional,2241,Inversión,8492290121.0,8492290121.0,96.99321047526672,8755551114.751001,8755551114.751001
2024,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,12951688079.0,12951688079.0,96.99321047526672,13353190409.449001,13353190409.449001
2024,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Inversión,7620000000.0,7620000000.0,96.99321047526672,7856220000.000001,7856220000.000001
2024,Educación,22,Unidad administrativa especial de alimentación escolar,2246,Funcionamiento,15817624535.0,15817624535.0,96.99321047526672,16307970895.585001,16307970895.585001
2024,Educación,22,Unidad administrativa especial de alimentación escolar,2246,Inversión,2000000000000.0,2000000000000.0,96.99321047526672,2062000000000.0002,2062000000000.0002
2024,Educación,22,Entes autónomos universitarios estatales - universidades públicas,2257,Funcionamiento,5654479910886.0,5654479910886.0,96.99321047526672,5829768788123.467,5829768788123.467
