Ingreso,Ingreso específico,Valor,Código de entidad,Código de sector,Sector,Entidad,Año,index_24,Valor_24
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1161800000.0,1715.0,17.0,Agricultura y desarrollo rural,Autoridad nacional de acuicultura y pesca - aunap,2015,59.882370026139995,1940136971.0197647
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,2887862000.0,1903.0,19.0,Salud y protección social,Instituto nacional de salud (ins),2015,59.882370026139995,4822557956.10525
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1085338000.0,1903.0,19.0,Salud y protección social,Instituto nacional de salud (ins),2015,59.882370026139995,1812449974.05117
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",84960300000.0,1910.0,19.0,Salud y protección social,Superintendencia nacional de salud,2015,59.882370026139995,141878653037.46817
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,17785000000.0,1910.0,19.0,Salud y protección social,Superintendencia nacional de salud,2015,59.882370026139995,29699893294.53134
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",95274750000.0,1912.0,19.0,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2015,59.882370026139995,159103171698.79956
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,2661700000.0,1912.0,19.0,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2015,59.882370026139995,4444880853.643749
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,47673900000.0,1912.0,19.0,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2015,59.882370026139995,79612580429.247
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,2470000.0,1913.0,19.0,Salud y protección social,Fondo de previsión social del congreso ,2015,59.882370026139995,4124753.2436037343
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES PATRONALES,10715470070.0,1913.0,19.0,Salud y protección social,Fondo de previsión social del congreso ,2015,59.882370026139995,17894198351.405357
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE AFILIADOS,3140040800.0,1913.0,19.0,Salud y protección social,Fondo de previsión social del congreso ,2015,59.882370026139995,5243681568.764399
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,129387298600.0,1913.0,19.0,Salud y protección social,Fondo de previsión social del congreso ,2015,59.882370026139995,216069101045.13156
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",112700000.0,1914.0,19.0,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2015,59.882370026139995,188202303.86807323
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,839065196.0,1914.0,19.0,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2015,59.882370026139995,1401189023.80405
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS POR U.P.C. REGIMEN CONTRIBUTIVO,77213461391.0,1914.0,19.0,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2015,59.882370026139995,128941892843.0765
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS ADMINISTRADOS DEL FOSYGA,1046124944.0,1914.0,19.0,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2015,59.882370026139995,1746966500.3962653
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,7405091671.0,1914.0,19.0,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2015,59.882370026139995,12366063113.012247
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,320737000.0,2103.0,21.0,Minas y energía,Servicio geológico colombiano,2015,59.882370026139995,535611733.23632836
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,38340353000.0,2103.0,21.0,Minas y energía,Servicio geológico colombiano,2015,59.882370026139995,64026111497.02922
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,28595347000.0,2109.0,21.0,Minas y energía,Unidad de planeacion minero energética - upme,2015,59.882370026139995,47752530481.87219
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,5104700000.0,2109.0,21.0,Minas y energía,Unidad de planeacion minero energética - upme,2015,59.882370026139995,8524545701.467199
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,1066593000.0,2110.0,21.0,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2015,59.882370026139995,1781146937.795562
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,1428100000.0,2110.0,21.0,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2015,59.882370026139995,2384842148.6601186
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,13057546000.0,2110.0,21.0,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2015,59.882370026139995,21805325998.787437
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,13824809000.0,2111.0,21.0,Minas y energía,Agencia nacional de hidrocarburos - anh,2015,59.882370026139995,23086609621.4381
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",548882368000.0,2111.0,21.0,Minas y energía,Agencia nacional de hidrocarburos - anh,2015,59.882370026139995,916600942414.9387
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,477042347000.0,2111.0,21.0,Minas y energía,Agencia nacional de hidrocarburos - anh,2015,59.882370026139995,796632375758.9426
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,3124000000.0,2112.0,21.0,Minas y energía,Agencia nacional de minería - anm,2015,59.882370026139995,5216894385.837274
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",49195543000.0,2112.0,21.0,Minas y energía,Agencia nacional de minería - anm,2015,59.882370026139995,82153633829.99878
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,170000000.0,2112.0,21.0,Minas y energía,Agencia nacional de minería - anm,2015,59.882370026139995,283889899.35734206
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,456153437.0,2209.0,22.0,Educación,Nación,2015,59.882370026139995,761749137.1849157
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,800000000.0,2209.0,22.0,Educación,Nación,2015,59.882370026139995,1335952467.5639627
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2623037003.0,2209.0,22.0,Educación,Nación,2015,59.882370026139995,4380315945.836789
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,676695016.0,2210.0,22.0,Educación,Instituto nacional para ciegos (inci),2015,59.882370026139995,1130040470.516794
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OPERACIONES COMERCIALES,118056000.0,2210.0,22.0,Educación,Instituto nacional para ciegos (inci),2015,59.882370026139995,197146505.63841397
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,3000000.0,2210.0,22.0,Educación,Instituto nacional para ciegos (inci),2015,59.882370026139995,5009821.75336486
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,150000000.0,2210.0,22.0,Educación,Instituto nacional para ciegos (inci),2015,59.882370026139995,250491087.668243
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,7620137260.0,2234.0,22.0,Educación,Escuela tecnológica instituto técnico central,2015,59.882370026139995,12725176469.591366
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,393784000.0,2234.0,22.0,Educación,Escuela tecnológica instituto técnico central,2015,59.882370026139995,657595883.1090093
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1246139000.0,2234.0,22.0,Educación,Escuela tecnológica instituto técnico central,2015,59.882370026139995,2080978089.972111
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,421650700.0,2238.0,22.0,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2015,59.882370026139995,704131616.3938402
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,79446000.0,2238.0,22.0,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2015,59.882370026139995,132670099.67260821
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,241357000.0,2238.0,22.0,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2015,59.882370026139995,403051849.64229417
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,757298200.0,2239.0,22.0,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2015,59.882370026139995,1264642998.714684
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,613616000.0,2239.0,22.0,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2015,59.882370026139995,1024702261.6709106
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1061720000.0,2239.0,22.0,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2015,59.882370026139995,1773009317.327513
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,3056160264.0,2241.0,22.0,Educación,Instituto tolimense de formación técnica profesional,2015,59.882370026139995,5103606057.452164
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OPERACIONES COMERCIALES,40878000.0,2241.0,22.0,Educación,Instituto tolimense de formación técnica profesional,2015,59.882370026139995,68263831.21134958
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,17888000.0,2241.0,22.0,Educación,Instituto tolimense de formación técnica profesional,2015,59.882370026139995,29871897.174730204
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,120858000.0,2241.0,22.0,Educación,Instituto tolimense de formación técnica profesional,2015,59.882370026139995,201825679.15605673
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,1711875000.0,2242.0,22.0,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2015,59.882370026139995,2858729538.013823
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,98400000.0,2242.0,22.0,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2015,59.882370026139995,164322153.5103674
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,133737000.0,2242.0,22.0,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2015,59.882370026139995,223332843.9432521
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,64579000.0,2242.0,22.0,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2015,59.882370026139995,107843093.00351642
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",1194522592000.0,2306.0,23.0,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2015,59.882370026139995,1994781755429.1257
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,5000000000.0,2306.0,23.0,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2015,59.882370026139995,8349702922.274766
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,357561800000.0,2306.0,23.0,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2015,59.882370026139995,597106961270.7651
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,20820970000.0,2309.0,23.0,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,2015,59.882370026139995,34769782810.71905
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",192022455195.0,2310.0,23.0,Tecnologías de la información y las comunicaciones,ANTV,2015,59.882370026139995,320666091056.81335
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,1800000000.0,2310.0,23.0,Tecnologías de la información y las comunicaciones,ANTV,2015,59.882370026139995,3005893052.0189157
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,52542000000.0,2310.0,23.0,Tecnologías de la información y las comunicaciones,ANTV,2015,59.882370026139995,87742018188.43216
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",421944100000.0,2402.0,24.0,Transporte,Instituto nacional de vías,2015,59.882370026139995,704621576961.3192
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,161934600000.0,2402.0,24.0,Transporte,Instituto nacional de vías,2015,59.882370026139995,270421160567.47906
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,273200000000.0,2412.0,24.0,Transporte,Unidad administrativa especial de la aeronáutica civil,2015,59.882370026139995,456227767673.0932
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,375309290000.0,2412.0,24.0,Transporte,Unidad administrativa especial de la aeronáutica civil,2015,59.882370026139995,626744215093.9735
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,140464068993.0,2412.0,24.0,Transporte,Unidad administrativa especial de la aeronáutica civil,2015,59.882370026139995,234566649469.0913
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,40000000000.0,2413.0,24.0,Transporte,Agencia nacional de infraestructura,2015,59.882370026139995,66797623378.19813
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",378000000.0,2413.0,24.0,Transporte,Agencia nacional de infraestructura,2015,59.882370026139995,631237540.9239724
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,199287840000.0,2413.0,24.0,Transporte,Agencia nacional de infraestructura,2015,59.882370026139995,332798852004.36523
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,22546000000.0,2413.0,24.0,Transporte,Agencia nacional de infraestructura,2015,59.882370026139995,37650480417.121376
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES,48000000000.0,2416.0,24.0,Transporte,Agencia nacional de seguridad vial,2015,59.882370026139995,80157148053.83775
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,454000000.0,2602.0,26.0,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2015,59.882370026139995,758153025.3425487
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,569000000.0,2602.0,26.0,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2015,59.882370026139995,950196192.5548683
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,30323700000.0,2602.0,26.0,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2015,59.882370026139995,50638777300.83666
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,48425557526.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2015,59.882370026139995,80867803837.5254
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",566000000.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2015,59.882370026139995,945186370.8015035
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,34000000.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2015,59.882370026139995,56777979.87146841
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,25279600000.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2015,59.882370026139995,42215429998.78744
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,9555661000.0,2803.0,28.0,Registraduría,Fondo social de vivienda de la registraduría nacional del estado civil,2015,59.882370026139995,15957386115.193403
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,443095876.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2015,59.882370026139995,739943786.1370195
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,4500000000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2015,59.882370026139995,7514732630.04729
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,37000000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2015,59.882370026139995,61787801.62483327
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1085000000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2015,59.882370026139995,1811885534.1336243
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,3522500000.0,2903.0,29.0,Fiscalía,Nación,2015,59.882370026139995,5882365708.742573
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,2028184000.0,3202.0,32.0,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2015,59.882370026139995,3386946774.342185
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,5584988000.0,3202.0,32.0,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2015,59.882370026139995,9326598124.8939
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2880126000.0,3202.0,32.0,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2015,59.882370026139995,4809639295.743907
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,4036000000.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2015,59.882370026139995,6739880198.860191
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",31284000000.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2015,59.882370026139995,52242421244.08876
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,27538321728.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2015,59.882370026139995,45987361081.36486
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,9689136134.0,3304.0,33.0,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2015,59.882370026139995,16180281658.475567
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,4515155675.0,3304.0,33.0,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2015,59.882370026139995,7540041706.814599
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,3841926786.0,3305.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2015,59.882370026139995,6415789462.44598
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,193613000.0,3305.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2015,59.882370026139995,323322206.37807685
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,352582228.0,3307.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2015,59.882370026139995,588791371.8947495
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,346218600.0,3307.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2015,59.882370026139995,578164491.2331756
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,500000000.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2015,59.882370026139995,834970292.2274766
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",118049830000.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2015,59.882370026139995,197136202105.00787
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2500000000.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2015,59.882370026139995,4174851461.137383
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",81775230000.0,3503.0,35.0,"Comercio, industria y turismo",Superintendencia de industria y comercio,2015,59.882370026139995,136559775380.13823
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,48000000000.0,3503.0,35.0,"Comercio, industria y turismo",Superintendencia de industria y comercio,2015,59.882370026139995,80157148053.83775
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,6213100000.0,3504.0,35.0,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2015,59.882370026139995,10375507845.27707
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,4000000000.0,3504.0,35.0,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2015,59.882370026139995,6679762337.819813
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,1459902338.0,3505.0,35.0,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2015,59.882370026139995,2437950163.5668726
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,519557662.0,3505.0,35.0,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2015,59.882370026139995,867630425.738329
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,7500000000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2015,59.882370026139995,12524554383.41215
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",17900000000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2015,59.882370026139995,29891936461.743664
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,68658000000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2015,59.882370026139995,114654780647.50818
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES,166676000000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2015,59.882370026139995,278339016854.6138
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,321369000000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2015,59.882370026139995,536667135685.70386
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES,866493000000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2015,59.882370026139995,1446991826846.1257
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,1161640000.0,3708.0,37.0,Interior,Unidad nacional de protección - unp,2015,59.882370026139995,1939869780.5262518
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,49497852000.0,3801.0,38.0,Empleo público,Comisión nacional del servicio civil,2015,59.882370026139995,82658471898.14478
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,4111000000.0,3801.0,38.0,Empleo público,Comisión nacional del servicio civil,2015,59.882370026139995,6865125742.694313
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES,45237000000.0,4104.0,41.0,Inclusión social y reconciliación,Unidad de atención y reparación integral a las víctimas,2015,59.882370026139995,75543102218.98872
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,449000000.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2015,59.882370026139995,749803322.420274
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,253646200000.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2015,59.882370026139995,423574083472.77795
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES,1408874400000.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2015,59.882370026139995,2352736538959.6216
INGRESOS DEL PRESUPUESTO NACIONAL,INGRESOS CORRIENTES DE LA NACIÓN,118182117000000.0,Nación,Nación,Nación,Nación,2016,63.93406912576242,184849984704599.66
INGRESOS DEL PRESUPUESTO NACIONAL,INGRESOS CORRIENTES DE LA NACIÓN,514371000000.0,Nación,Nación,Nación,Nación,2016,63.93406912576242,804533493696.7632
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,3638698840912.0,Nación,Nación,Nación,Nación,2016,63.93406912576242,5691329975813.749
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,504634080000.0,Nación,Nación,Nación,Nación,2016,63.93406912576242,789303867093.6968
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,15010000000000.0,Nación,Nación,Nación,Nación,2016,63.93406912576242,23477310618966.496
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,31042000000000.0,Nación,Nación,Nación,Nación,2016,63.93406912576242,48553142986939.24
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,11749028660422.0,Nación,Nación,Nación,Nación,2016,63.93406912576242,18376788496460.168
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,704563260000.0,Nación,Nación,Nación,Nación,2016,63.93406912576242,1102015356810.9028
