Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,apropiacion_cons_2024,Apropiación a precios corrientes en millones,Apropiación a precios constantes (2024) en millones
2020,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,24295000000,32234175337.1869,24295.0,32234.18
2020,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Inversion,13016000000,17269398073.21772,13016.0,17269.4
2020,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Funcionamiento,33591000000,44567943352.60115,33591.0,44567.94
2020,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Inversion,3552706426,4713667909.332562,3552.71,4713.67
2020,Defensa y policía,15,Club militar de oficiales,1510,Funcionamiento,53742000000,71303932947.97687,53742.0,71303.93
2020,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Funcionamiento,3614575000000,4795754036608.863,3614575.0,4795754.04
2020,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Inversion,6000000000,7960693641.618497,6000.0,7960.69
2020,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,271163000000,359774261657.0327,271163.0,359774.26
2020,Defensa y policía,15,Fondo rotatorio de la policía,1512,Inversion,3955000000,5247423892.100192,3955.0,5247.42
2020,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Funcionamiento,20287000000,26916431984.58574,20287.0,26916.43
2020,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Inversion,10598000000,14061238535.64547,10598.0,14061.24
2020,Defensa y policía,15,Hospital militar,1519,Funcionamiento,410001000000,543982058959.5376,410001.0,543982.06
2020,Defensa y policía,15,Hospital militar,1519,Inversion,19500000000,25872254335.26012,19500.0,25872.25
2020,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Funcionamiento,514309000000,682376064354.5278,514309.0,682376.06
2020,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Inversion,6000000000,7960693641.618497,6000.0,7960.69
2020,Defensa y policía,15,Policía nacional,1601,Funcionamiento,10607212000000,14073460853949.9,10607212.0,14073460.85
2020,Defensa y policía,15,Policía nacional,1601,Inversion,275485914191,365509827575.9587,275485.91,365509.83
2020,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,328469522000,435807539208.4778,328469.52,435807.54
2020,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Inversion,441689142354,586025324518.2358,441689.14,586025.32
2020,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,125786643000,166891488188.4393,125786.64,166891.49
2020,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Inversion,189155139588,250967686166.2751,189155.14,250967.69
2020,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Funcionamiento,13141064000,17435330771.48362,13141.06,17435.33
2020,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Inversion,60445582537,80198127427.70366,60445.58,80198.13
2020,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Funcionamiento,54519823000,72335934716.37764,54519.82,72335.93
2020,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Inversion,201886873730,267859925338.1079,201886.87,267859.93
2020,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Funcionamiento,33334159849,44227172393.10481,33334.16,44227.17
2020,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Deuda,40757000,54075665.12524085,40.76,54.08
2020,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Inversion,236242770361,313442719981.8586,236242.77,313442.72
2020,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Funcionamiento,35936159611,47679459553.24586,35936.16,47679.46
2020,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Inversion,194900337639,258590313098.6809,194900.34,258590.31
2020,Salud y protección social,19,Ministerio de salud y protección social,1901,Funcionamiento,30059051178102,39881816264433.59,30059051.18,39881816.26
2020,Salud y protección social,19,Ministerio de salud y protección social,1901,Inversion,547463782196,726365241657.3518,547463.78,726365.24
2020,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,37039612072,49143500718.26435,37039.61,49143.5
2020,Salud y protección social,19,Instituto nacional de salud (ins),1903,Inversion,26122918597,34659425329.27591,26122.92,34659.43
2020,Salud y protección social,19,Superintendencia nacional de salud,1910,Funcionamiento,98715994000,130974630960.3083,98715.99,130974.63
2020,Salud y protección social,19,Superintendencia nacional de salud,1910,Inversion,68392877000,90742456844.31598,68392.88,90742.46
2020,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,128530585000,170532101793.8343,128530.58,170532.1
2020,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Inversion,67602415000,89693685874.75914,67602.41,89693.69
2020,Salud y protección social,19,Fondo de previsión social del congreso,1913,Funcionamiento,295941922000,392650496125.6262,295941.92,392650.5
2020,Salud y protección social,19,Fondo de previsión social del congreso,1913,Inversion,191714000,254362736.8015414,191.71,254.36
2020,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Funcionamiento,556007043000,737700288650.867,556007.04,737700.29
2020,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Inversion,2317693327,3075074421.911753,2317.69,3075.07
2020,Minas y energía,21,Ministerio de minas y energía,2101,Funcionamiento,122686476899,162778242760.4073,122686.48,162778.24
2020,Minas y energía,21,Ministerio de minas y energía,2101,Inversion,2906381264838,3856135142519.165,2906381.26,3856135.14
2020,Minas y energía,21,Servicio geológico colombiano,2103,Funcionamiento,58112421000,77102530058.95953,58112.42,77102.53
2020,Minas y energía,21,Servicio geológico colombiano,2103,Inversion,17191652199,22809579391.58266,17191.65,22809.58
2020,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Funcionamiento,16305100000,21633317649.32562,16305.1,21633.32
2020,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Inversion,21080156335,27968777750.05973,21080.16,27968.78
2020,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,37883596000,50263283633.14066,37883.6,50263.28
2020,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Inversion,37353436361,49559877221.93564,37353.44,49559.88
2020,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Funcionamiento,888821445000,1179272537624.277,888821.44,1179272.54
2020,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Inversion,296166018225,392947823024.5376,296166.02,392947.82
2020,Minas y energía,21,Agencia nacional de minería - anm,2112,Funcionamiento,103719163000,137612746901.3487,103719.16,137612.75
2020,Minas y energía,21,Agencia nacional de minería - anm,2112,Inversion,44557301917,59117838343.05626,44557.3,59117.84
2020,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,40158222579202,53281217857492.28,40158222.58,53281217.86
2020,Educación,22,Ministerio de educación nacional,2201,Inversion,3982531040336,5283951588391.849,3982531.04,5283951.59
2020,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,5329283695,7070799137.527938,5329.28,7070.8
2020,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Inversion,6269262631,8317946527.373025,6269.26,8317.95
2020,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Funcionamiento,5846133375,7756546131.069364,5846.13,7756.55
2020,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Inversion,2826638589,3750333973.76763,2826.64,3750.33
2020,Educación,22,Escuela tecnológica instituto técnico central,2234,Funcionamiento,23719766527,31470965762.02736,23719.77,31470.97
2020,Educación,22,Escuela tecnológica instituto técnico central,2234,Inversion,12591201615,16705783106.14451,12591.2,16705.78
2020,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Funcionamiento,4580960695,6077937446.198458,4580.96,6077.94
2020,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Inversion,2386746293,3166692673.14027,2386.75,3166.69
2020,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,5554606583,7369753551.163391,5554.61,7369.75
2020,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Inversion,1692236769,2245229747.848555,1692.24,2245.23
2020,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,17342171573,23009285828.83969,17342.17,23009.29
2020,Educación,22,Instituto tolimense de formación técnica profesional,2241,Inversion,2762130937,3664746364.582273,2762.13,3664.75
2020,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,7514661084,9970319118.386126,7514.66,9970.32
2020,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Inversion,5007567161,6643951343.091715,5007.57,6643.95
2020,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Funcionamiento,55137210989,73155074156.1183,55137.21,73155.07
2020,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,302418457718,401243448910.6258,302418.46,401243.45
2020,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Inversion,1140479176643,1513167554983.371,1140479.18,1513167.55
2020,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de comunicaciones,2308,Funcionamiento,17889881000,23735976987.66859,17889.88,23735.98
2020,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de comunicaciones,2308,Inversion,28036220000,37197959714.83622,28036.22,37197.96
2020,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Funcionamiento,16190850000,21481732774.56647,16190.85,21481.73
2020,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Inversion,11222946610,14890406619.74181,11222.95,14890.41
2020,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Funcionamiento,17128600252,22725923185.9869,17128.6,22725.92
2020,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Inversion,16295294979,21620308521.27052,16295.29,21620.31
2020,Tecnologías de la información y las comunicaciones,23,Corporación agencia nacional de gobierno digital - and,2312,Funcionamiento,2026513922,2688742748.91946,2026.51,2688.74
2020,Tecnologías de la información y las comunicaciones,23,Corporación agencia nacional de gobierno digital - and,2312,Inversion,15300000000,20299768786.12717,15300.0,20299.77
2020,Transporte,24,Ministerio de transporte,2401,Funcionamiento,82173000000,109025679768.7861,82173.0,109025.68
2020,Transporte,24,Ministerio de transporte,2401,Inversion,264669218667,351158427695.7537,264669.22,351158.43
2020,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,159186008833,211205174725.2482,159186.01,211205.17
2020,Transporte,24,Instituto nacional de vías,2402,Deuda,9426722619,12507208469.06243,9426.72,12507.21
2020,Transporte,24,Instituto nacional de vías,2402,Inversion,2106263131360,2794552586232.169,2106263.13,2794552.59
2020,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Funcionamiento,635884000000,843679619267.8226,635884.0,843679.62
2020,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Deuda,1165000000,1545701348.747591,1165.0,1545.7
2020,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Inversion,1002823200000,1330528045317.919,1002823.2,1330528.05
2020,Transporte,24,Agencia nacional de infraestructura,2413,Funcionamiento,100000000600,132678228156.3776,100000.0,132678.23
2020,Transporte,24,Agencia nacional de infraestructura,2413,Deuda,896061000000,1188877850867.052,896061.0,1188877.85
2020,Transporte,24,Agencia nacional de infraestructura,2413,Inversion,3691790246744,4898201857240.69,3691790.25,4898201.86
2020,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Funcionamiento,861000000,1142359537.572254,861.0,1142.36
2020,Transporte,24,Comisión de regulación de infraestructura y transporte,2415,Funcionamiento,861000000,1142359537.572254,861.0,1142.36
2020,Transporte,24,Agencia nacional de seguridad vial,2416,Funcionamiento,19500000000,25872254335.26012,19500.0,25872.25
2020,Transporte,24,Agencia nacional de seguridad vial,2416,Inversion,143936000000,190971733333.3333,143936.0,190971.73
2020,Transporte,24,Superintendencia de puertos y transporte,2417,Funcionamiento,36526000000,48462049325.6262,36526.0,48462.05
2020,Transporte,24,Superintendencia de puertos y transporte,2417,Inversion,15777000000,20932643930.63584,15777.0,20932.64
2020,Organismos de control,25,Procuraduría general de la nación,2501,Funcionamiento,744569000000,987880950674.3738,744569.0,987880.95
2020,Organismos de control,25,Procuraduría general de la nación,2501,Inversion,197857652052,262514025439.3203,197857.65,262514.03
2020,Organismos de control,25,Defensoría del pueblo,2502,Funcionamiento,551682000000,731961898265.8959,551682.0,731961.9
2020,Organismos de control,25,Defensoría del pueblo,2502,Inversion,45271492653,60065413951.5526,45271.49,60065.41
2020,Organismos de control,25,Contraloría general de la república,2601,Funcionamiento,720903852420,956482452363.0288,720903.85,956482.45
2020,Organismos de control,25,Contraloría general de la república,2601,Inversion,105006396977,139320626124.0119,105006.4,139320.63
2020,Organismos de control,25,Fondo de bienestar social de la contraloría general de la república,2602,Funcionamiento,63072000000,83682811560.69363,63072.0,83682.81
2020,Rama judicial,27,Rama judicial,2701,Funcionamiento,4331530195000,5746997480302.505,4331530.2,5746997.48
2020,Rama judicial,27,Rama judicial,2701,Inversion,449675529788,596621521795.7935,449675.53,596621.52
2020,Registraduría,28,Registraduría nacional del estado civil,2801,Funcionamiento,489593000000,649583313680.154,489593.0,649583.31
2020,Registraduría,28,Registraduría nacional del estado civil,2801,Inversion,57952521024,76890377605.25317,57952.52,76890.38
2020,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,58485000000,77596861271.6763,58485.0,77596.86
2020,Registraduría,28,Fondo rotatorio de la registraduría,2802,Inversion,45063309472,59789200197.33949,45063.31,59789.2
2020,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,13770000000,18269791907.51445,13770.0,18269.79
2020,Fiscalía,29,Fiscalía general de la nación,2901,Funcionamiento,3597356300000,4772908570674.373,3597356.3,4772908.57
2020,Fiscalía,29,Fiscalía general de la nación,2901,Inversion,93091575000,123512251531.7919,93091.58,123512.25
2020,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,202963000000,269287710597.3025,202963.0,269287.71
2020,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Inversion,43845282129,58173143109.88323,43845.28,58173.14
2020,Fiscalía,29,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,Funcionamiento,17353204000,23023923457.41811,17353.2,23023.92
2020,Fiscalía,29,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,Inversion,40722273000,54029589957.22543,40722.27,54029.59
2020,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,183066422000,242889283601.5414,183066.42,242889.28
2020,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Inversion,166663194948,221125772719.0612,166663.19,221125.77
2020,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Funcionamiento,48503143000,64353110346.43545,48503.14,64353.11
2020,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Inversion,30507821958,40477237380.11329,30507.82,40477.24
2020,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,30934692000,41043600984.97109,30934.69,41043.6
2020,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Inversion,132204136832,175406105245.694,132204.14,175406.11
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,Funcionamiento,2971571000,3942627727.552986,2971.57,3942.63
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del quindío (crq),3209,Funcionamiento,4955100000,6574338843.930635,4955.1,6574.34
2020,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Funcionamiento,3540503000,4697476620.038535,3540.5,4697.48
2020,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Inversion,4408899462,5849649652.279768,4408.9,5849.65
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de caldas (corpocaldas),3211,Funcionamiento,3603222000,4780691077.456647,3603.22,4780.69
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Funcionamiento,1983567000,2631761534.104046,1983.57,2631.76
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Inversion,5198358333,6897089688.061272,5198.36,6897.09
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para la defensa de la meseta de bucaramanga (cdmb),3213,Funcionamiento,1157676000,1535983995.375722,1157.68,1535.98
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Funcionamiento,2037946000,2703910627.360308,2037.95,2703.91
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de risaralda (carder),3215,Funcionamiento,2533362000,3361219794.219653,2533.36,3361.22
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Funcionamiento,2463809000,3268938106.743738,2463.81,3268.94
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Inversion,1871347501,2482870692.078227,1871.35,2482.87
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la frontera nororiental (corponor),3217,Funcionamiento,3616272000,4798005586.127168,3616.27,4798.01
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Funcionamiento,3579172000,4748781963.776493,3579.17,4748.78
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Inversion,2507845294,3327364681.018112,2507.85,3327.36
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Funcionamiento,2820046000,3741587043.545279,2820.05,3741.59
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Funcionamiento,5579956000,7403386708.285163,5579.96,7403.39
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Funcionamiento,4539800000,6023326165.703275,4539.8,6023.33
2020,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Funcionamiento,2207629000,2929043023.8921,2207.63,2929.04
2020,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Inversion,6290000000,8345460500.96339,6290.0,8345.46
2020,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Funcionamiento,2274000000,3017102890.17341,2274.0,3017.1
2020,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Inversion,6792759558,9012512970.402311,6792.76,9012.51
2020,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,Funcionamiento,2243200000,2976237996.146436,2243.2,2976.24
2020,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Funcionamiento,2428619000,3222248638.535645,2428.62,3222.25
2020,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Funcionamiento,2201000000,2920247784.200385,2201.0,2920.25
2020,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Inversion,5426887674,7200298366.698265,5426.89,7200.3
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Funcionamiento,2018929000,2678679208.863198,2018.93,2678.68
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Funcionamiento,2431381000,3225913211.175337,2431.38,3225.91
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Inversion,4675985424,6204014572.189595,4675.99,6204.01
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,2283078000,3029147419.653179,2283.08,3029.15
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Funcionamiento,2439300000,3236420000.0,2439.3,3236.42
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del atlántico (cra),3233,Funcionamiento,1911000000,2535480924.855491,1911.0,2535.48
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Funcionamiento,2171670000,2881333260.115607,2171.67,2881.33
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Funcionamiento,2199800000,2918655645.472062,2199.8,2918.66
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Funcionamiento,2152648000,2856095207.707129,2152.65,2856.1
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Inversion,706164078,936925980.9456646,706.16,936.93
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Funcionamiento,764420000,1014218905.587668,764.42,1014.22
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Funcionamiento,2325200000,3085034142.581888,2325.2,3085.03
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolivar (csb),3239,Funcionamiento,2595203000,3443269336.801541,2595.2,3443.27
2020,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolivar (csb),3239,Inversion,3789729269,5028145615.863969,3789.73,5028.15
2020,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,198678000000,263602448554.9133,198678.0,263602.45
2020,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Inversion,144558201417,191797259144.0197,144558.2,191797.26
2020,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Funcionamiento,12657706978,16794021242.87245,12657.71,16794.02
2020,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Inversion,11411292186,15140300191.29017,11411.29,15140.3
2020,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,7873200000,10446022196.53179,7873.2,10446.02
2020,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Inversion,13539108306,17963448900.79306,13539.11,17963.45
2020,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,8638000000,11460745279.38343,8638.0,11460.75
2020,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Inversion,5097724235,6763570150.714836,5097.72,6763.57
2020,Organismos de control,25,Auditoría general de la república,3401,Funcionamiento,30240000000,40121895953.75723,30240.0,40121.9
2020,Organismos de control,25,Auditoría general de la república,3401,Inversion,6693140129,8880339677.898651,6693.14,8880.34
2020,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,393304915000,521829989342.9672,393304.92,521829.99
2020,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Inversion,241928708327,320986721683.9541,241928.71,320986.72
2020,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Funcionamiento,118961102000,157835481381.8882,118961.1,157835.48
2020,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Inversion,22298823000,29585683078.61272,22298.82,29585.68
2020,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Funcionamiento,83960832908,111397744779.2848,83960.83,111397.74
2020,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Inversion,163731685495,217236297941.921,163731.69,217236.3
2020,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Funcionamiento,6332559000,8401927027.745665,6332.56,8401.93
2020,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Inversion,7605564397,10090928022.68632,7605.56,10090.93
2020,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,12986472000,17230220846.24277,12986.47,17230.22
2020,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Inversion,18039425915,23934390529.99807,18039.43,23934.39
2020,Trabajo,36,Ministerio del trabajo,3601,Funcionamiento,25689647041452,34084568309718.39,25689647.04,34084568.31
2020,Trabajo,36,Ministerio del trabajo,3601,Inversion,1965878374800,2608292579744.277,1965878.37,2608292.58
2020,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Funcionamiento,92568145000,122817773886.3198,92568.14,122817.77
2020,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Inversion,3781115827460,5016717454313.98,3781115.83,5016717.45
2020,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Funcionamiento,7501102000,9952329166.08863,7501.1,9952.33
2020,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Inversion,10975637780,14562281647.99229,10975.64,14562.28
2020,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Funcionamiento,10896064176,14456704800.75838,10896.06,14456.7
2020,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Inversion,11673890544,15488711037.76185,11673.89,15488.71
2020,Interior,37,Ministerio del interior,3701,Funcionamiento,489826623429,649893281104.4497,489826.62,649893.28
2020,Interior,37,Ministerio del interior,3701,Inversion,148541779108,197082599409.9592,148541.78,197082.6
2020,Interior,37,Dirección nacional del derecho de autor,3703,Funcionamiento,3939700000,5227124123.314065,3939.7,5227.12
2020,Interior,37,Dirección nacional del derecho de autor,3703,Inversion,927077331,1230029769.030058,927.08,1230.03
2020,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Funcionamiento,3014900000,4000115876.685934,3014.9,4000.12
2020,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Inversion,17000000000,22555298651.25241,17000.0,22555.3
2020,Interior,37,Unidad nacional de protección - unp,3708,Funcionamiento,933365926632,1238373366240.453,933365.93,1238373.37
2020,Interior,37,Unidad nacional de protección - unp,3708,Inversion,6000000000,7960693641.618497,6000.0,7960.69
2020,Interior,37,Dirección nacional de bomberos,3709,Funcionamiento,4892400000,6491149595.375722,4892.4,6491.15
2020,Interior,37,Dirección nacional de bomberos,3709,Inversion,51100000000,67798574181.11753,51100.0,67798.57
2020,Empleo público,5,Comisión nacional del servicio civil,3801,Funcionamiento,20135294037,26715151202.07745,20135.29,26715.15
2020,Empleo público,5,Comisión nacional del servicio civil,3801,Inversion,95435917317,126622683361.2451,95435.92,126622.68
2020,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Funcionamiento,24172511265,32071659454.87283,24172.51,32071.66
2020,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Inversion,368190103130,488508102148.9749,368190.1,488508.1
